,tad,lambdan,p-value,n,max.lambdan
2086,chr5:66520000-67550000,-0.547619048,0.583953508,21,1.843638258
2132,chr6:142790000-143780000,-0.547619048,0.583953508,21,1.828844901
2168,chr6:55130000-56150000,-0.547619048,0.583953508,21,1.732923425
162,chr11:41520000-42530000,-0.547619048,0.583953508,21,1.848808416
284,chr12:44330000-45350000,-0.547619048,0.583953508,21,1.739738791
482,chr14:23570000-24590000,-0.547619048,0.583953508,21,2.15353349
589,chr15:93610000-94650000,-0.547619048,0.583953508,21,1.846207015
772,chr17:67550000-68590000,-0.547619048,0.583953508,21,1.915705584
1836,chr4:21780000-22760000,-0.547619048,0.583953508,21,2.190261767
2156,chr6:133240000-134220000,-0.547619048,0.583953508,21,1.950052486
2487,chr8:64260000-65300000,-0.547619048,0.583953508,21,1.843923187
2488,chr8:106890000-107890000,-0.547619048,0.583953508,21,2.08335803
2631,chr9:126170000-127160000,-0.547619048,0.583953508,21,1.997160322
2632,chr9:107520000-108520000,-0.547619048,0.583953508,21,2.292999656
487,chr14:66820000-67810000,-0.547619048,0.583953508,21,2.635000123
588,chr15:39000000-40050000,-0.547619048,0.583953508,21,1.906205008
739,chr17:19890000-20890000,-0.547619048,0.583953508,21,2.094271364
841,chr18:31390000-32390000,-0.547619048,0.583953508,21,1.803427767
852,chr18:18530000-19530000,-0.547619048,0.583953508,21,2.118182507
984,chr1:236770000-237760000,-0.547619048,0.583953508,21,2.216823731
1245,chr21:46360000-47380000,-0.547619048,0.583953508,21,1.864727219
1517,chr2:202090000-203100000,-0.547619048,0.583953508,21,2.124729741
1695,chr3:71890000-72890000,-0.547619048,0.583953508,21,1.769693559
2316,chr7:42930000-43910000,-0.547619048,0.583953508,21,2.366372353
2461,chr8:114450000-115500000,-0.547619048,0.583953508,21,2.110491691
2478,chr8:70560000-71590000,-0.547619048,0.583953508,21,2.090524035
2496,chr8:71660000-72700000,-0.547619048,0.583953508,21,1.740058262
2615,chr9:33560000-34600000,-0.547619048,0.583953508,21,2.429289851
673,chr16:9250000-10290000,-0.547619048,0.583953508,21,1.961195295
1035,chr1:54300000-55340000,-0.547619048,0.583953508,21,2.031829513
1842,chr4:85980000-86980000,-0.547619048,0.583953508,21,2.013045811
2177,chr6:150190000-151180000,-0.547619048,0.583953508,21,1.891771503
2498,chr8:24950000-25960000,-0.547619048,0.583953508,21,1.989462307
26,chr10:27680000-28700000,-0.547619048,0.583953508,21,1.817002941
123,chr11:46720000-47730000,-0.547619048,0.583953508,21,2.110695107
418,chr13:47380000-48370000,-0.547619048,0.583953508,21,1.94029148
496,chr14:58920000-59940000,-0.547619048,0.583953508,21,2.034231938
1025,chr1:61390000-62360000,-0.547619048,0.583953508,21,2.19100056
1316,chrX:112310000-113330000,-0.547619048,0.583953508,21,1.776316181
1433,chr2:217550000-218590000,-0.547619048,0.583953508,21,2.18432664
1441,chr2:239910000-240940000,-0.547619048,0.583953508,21,1.871370265
1676,chr3:158540000-159520000,-0.547619048,0.583953508,21,1.788608826
1820,chr4:171880000-172900000,-0.547619048,0.583953508,21,2.066538856
2607,chr9:137360000-138360000,-0.547619048,0.583953508,21,2.320647021
1009,chr1:85760000-86780000,-0.547619048,0.583953508,21,2.512313211
715,chr16:72140000-73110000,-0.547619048,0.583953508,21,1.731583464
1187,chr20:30340000-31360000,-0.545454545,0.585440935,22,2.009286527
127,chr11:129710000-130800000,-0.545454545,0.585440935,22,1.861658091
264,chr12:31440000-32500000,-0.545454545,0.585440935,22,2.410894385
273,chr12:131300000-132400000,-0.545454545,0.585440935,22,2.093436763
423,chr13:44460000-45540000,-0.545454545,0.585440935,22,1.928213604
2620,chr9:129600000-130690000,-0.545454545,0.585440935,22,2.092462849
485,chr14:55890000-56940000,-0.545454545,0.585440935,22,2.223180761
513,chr14:102830000-103860000,-0.545454545,0.585440935,22,2.083638569
530,chr14:73490000-74520000,-0.545454545,0.585440935,22,1.685369459
1438,chr2:64200000-65270000,-0.545454545,0.585440935,22,2.023687369
2001,chr5:94950000-96020000,-0.545454545,0.585440935,22,1.7035291
2445,chr8:79350000-80450000,-0.545454545,0.585440935,22,1.853901553
55,chr10:6770000-7830000,-0.545454545,0.585440935,22,2.298425411
537,chr14:68290000-69310000,-0.545454545,0.585440935,22,1.966536389
750,chr17:38770000-39820000,-0.545454545,0.585440935,22,1.994673253
1654,chr3:151640000-152670000,-0.545454545,0.585440935,22,2.285845246
2152,chr6:137270000-138350000,-0.545454545,0.585440935,22,2.095846561
2171,chr6:84980000-86030000,-0.545454545,0.585440935,22,2.150099106
2597,chr9:21170000-22250000,-0.545454545,0.585440935,22,1.892466733
2611,chr9:74390000-75450000,-0.545454545,0.585440935,22,2.03385594
155,chr11:15650000-16710000,-0.545454545,0.585440935,22,1.872874521
258,chr12:54970000-56040000,-0.545454545,0.585440935,22,1.907101394
277,chr12:46380000-47410000,-0.545454545,0.585440935,22,2.107572448
402,chr13:84170000-85230000,-0.545454545,0.585440935,22,1.871089387
419,chr13:40260000-41330000,-0.545454545,0.585440935,22,2.182354355
988,chr1:176860000-177940000,-0.545454545,0.585440935,22,1.929595843
1669,chr3:191130000-192170000,-0.545454545,0.585440935,22,1.803416755
1671,chr3:174620000-175670000,-0.545454545,0.585440935,22,2.171986166
1849,chr4:36350000-37410000,-0.545454545,0.585440935,22,1.799933683
1876,chr4:77070000-78140000,-0.545454545,0.585440935,22,1.796662842
1996,chr5:173810000-174870000,-0.545454545,0.585440935,22,1.780930835
2485,chr8:69450000-70530000,-0.545454545,0.585440935,22,1.871179387
417,chr13:27510000-28570000,-0.545454545,0.585440935,22,2.584690794
752,chr17:3750000-4840000,-0.545454545,0.585440935,22,1.9901732
952,chr1:14370000-15420000,-0.545454545,0.585440935,22,2.188032599
1004,chr1:168300000-169360000,-0.545454545,0.585440935,22,1.878244825
1360,chrX:95930000-96970000,-0.545454545,0.585440935,22,1.698957055
1508,chr2:700000-1780000,-0.545454545,0.585440935,22,1.890504089
1978,chr5:141030000-142080000,-0.545454545,0.585440935,22,1.863633788
2052,chr5:148710000-149760000,-0.545454545,0.585440935,22,2.105573758
2157,chr6:153330000-154400000,-0.545454545,0.585440935,22,1.921040137
2308,chr7:83570000-84640000,-0.545454545,0.585440935,22,1.775753757
2319,chr7:155580000-156640000,-0.545454545,0.585440935,22,1.971266507
2503,chr8:77270000-78310000,-0.545454545,0.585440935,22,2.075617874
2627,chr9:33300000-34380000,-0.545454545,0.585440935,22,2.424306414
522,chr14:31930000-32980000,-0.545454545,0.585440935,22,2.026281762
657,chr16:47180000-48210000,-0.545454545,0.585440935,22,2.052467861
680,chr16:62220000-63290000,-0.545454545,0.585440935,22,1.752368851
1029,chr1:169860000-170910000,-0.545454545,0.585440935,22,2.071312643
1265,chr22:18880000-19930000,-0.545454545,0.585440935,22,2.271879768
1628,chr3:185440000-186490000,-0.545454545,0.585440935,22,2.114704178
22,chr10:26590000-27650000,-0.545454545,0.585440935,22,2.264606904
397,chr13:36520000-37570000,-0.545454545,0.585440935,22,1.777325885
630,chr15:69760000-70840000,-0.545454545,0.585440935,22,1.849714181
906,chr19:35530000-36590000,-0.545454545,0.585440935,22,2.266059954
1061,chr1:59170000-60250000,-0.545454545,0.585440935,22,2.068114345
1190,chr20:22290000-23320000,-0.545454545,0.585440935,22,1.703105961
1280,chr22:27130000-28180000,-0.545454545,0.585440935,22,2.273720162
1483,chr2:134620000-135670000,-0.545454545,0.585440935,22,2.397235191
1998,chr5:55530000-56570000,-0.545454545,0.585440935,22,2.483632581
2016,chr5:107780000-108820000,-0.545454545,0.585440935,22,2.306464514
2197,chr6:11580000-12620000,-0.545454545,0.585440935,22,2.092478909
2312,chr7:120620000-121660000,-0.545454545,0.585440935,22,2.220423866
2471,chr8:65400000-66490000,-0.545454545,0.585440935,22,1.95586956
2528,chr8:140390000-141440000,-0.545454545,0.585440935,22,2.176770856
965,chr1:160050000-161130000,-0.545454545,0.585440935,22,1.92540958
1206,chr20:18570000-19650000,-0.545454545,0.585440935,22,2.035842292
1270,chr22:50150000-51230000,-0.545454545,0.585440935,22,1.991568318
1349,chrX:15690000-16720000,-0.545454545,0.585440935,22,2.096273052
2460,chr8:4900000-5960000,-0.545454545,0.585440935,22,1.64044327
130,chr11:110320000-111370000,-0.545454545,0.585440935,22,1.915474611
912,chr19:11710000-12780000,-0.545454545,0.585440935,22,2.016028141
1251,chr21:31370000-32450000,-0.545454545,0.585440935,22,2.13738291
1646,chr3:107230000-108300000,-0.545454545,0.585440935,22,1.977833892
1689,chr3:81510000-82570000,-0.545454545,0.585440935,22,2.130584747
1691,chr3:192210000-193290000,-0.545454545,0.585440935,22,1.954770717
2137,chr6:148840000-149860000,-0.545454545,0.585440935,22,1.929615247
1509,chr2:230630000-231670000,-0.545454545,0.585440935,22,2.231100111
1993,chr5:13960000-15020000,-0.545454545,0.585440935,22,2.228857478
1504,chr2:203230000-204320000,-0.543478261,0.586800555,23,1.989256117
1636,chr3:102360000-103500000,-0.543478261,0.586800555,23,1.916163981
15,chr10:57590000-58680000,-0.543478261,0.586800555,23,2.174893177
983,chr1:155150000-156300000,-0.543478261,0.586800555,23,1.962284877
282,chr12:124260000-125390000,-0.543478261,0.586800555,23,1.933769227
587,chr15:68600000-69730000,-0.543478261,0.586800555,23,1.971475526
1396,chr2:129540000-130640000,-0.543478261,0.586800555,23,1.843229193
1402,chr2:29150000-30300000,-0.543478261,0.586800555,23,2.417402254
1463,chr2:62660000-63800000,-0.543478261,0.586800555,23,2.152640791
2002,chr5:142290000-143360000,-0.543478261,0.586800555,23,2.258544038
165,chr11:75110000-76220000,-0.543478261,0.586800555,23,2.297606406
1006,chr1:100210000-101350000,-0.543478261,0.586800555,23,2.402705103
2219,chr6:34130000-35220000,-0.543478261,0.586800555,23,1.863229111
183,chr11:93560000-94660000,-0.543478261,0.586800555,23,2.117821709
272,chr12:75870000-76970000,-0.543478261,0.586800555,23,2.561836343
490,chr14:70240000-71320000,-0.543478261,0.586800555,23,2.147957725
968,chr1:89360000-90470000,-0.543478261,0.586800555,23,1.945547895
991,chr1:94400000-95530000,-0.543478261,0.586800555,23,1.785046271
1014,chr1:6740000-7810000,-0.543478261,0.586800555,23,1.836889246
1027,chr1:97420000-98520000,-0.543478261,0.586800555,23,1.773274106
1350,chrX:73790000-74870000,-0.543478261,0.586800555,23,1.859732394
1630,chr3:64520000-65630000,-0.543478261,0.586800555,23,1.802990583
1640,chr3:169480000-170580000,-0.543478261,0.586800555,23,2.570932183
1830,chr4:90100000-91220000,-0.543478261,0.586800555,23,1.906457454
2610,chr9:4680000-5760000,-0.543478261,0.586800555,23,1.860180075
60,chr10:30970000-32100000,-0.543478261,0.586800555,23,2.596126947
263,chr12:78670000-79770000,-0.543478261,0.586800555,23,1.853112782
276,chr12:18280000-19390000,-0.543478261,0.586800555,23,2.025058844
684,chr16:34170000-35280000,-0.543478261,0.586800555,23,1.894546799
711,chr16:72130000-73240000,-0.543478261,0.586800555,23,1.898175394
1443,chr2:191900000-193050000,-0.543478261,0.586800555,23,1.825466915
1821,chr4:115970000-117080000,-0.543478261,0.586800555,23,2.100955913
1969,chr5:72870000-73980000,-0.543478261,0.586800555,23,2.068599199
2533,chr8:118380000-119470000,-0.543478261,0.586800555,23,2.099236362
409,chr13:76420000-77540000,-0.543478261,0.586800555,23,1.767396911
429,chr13:50510000-51650000,-0.543478261,0.586800555,23,2.013482049
480,chr14:88360000-89460000,-0.543478261,0.586800555,23,1.966926418
489,chr14:62640000-63740000,-0.543478261,0.586800555,23,1.80876551
631,chr15:95790000-96890000,-0.543478261,0.586800555,23,2.335245337
687,chr16:50940000-52020000,-0.543478261,0.586800555,23,1.997424126
698,chr16:56450000-57570000,-0.543478261,0.586800555,23,2.122993866
699,chr16:83920000-85040000,-0.543478261,0.586800555,23,2.105728433
993,chr1:227630000-228740000,-0.543478261,0.586800555,23,2.086270999
1856,chr4:17510000-18610000,-0.543478261,0.586800555,23,2.438251939
1861,chr4:156880000-157980000,-0.543478261,0.586800555,23,1.989149427
2650,chr9:118340000-119430000,-0.543478261,0.586800555,23,1.71406056
47,chr10:114230000-115340000,-0.543478261,0.586800555,23,1.968512567
1339,chrX:45180000-46260000,-0.543478261,0.586800555,23,1.867540867
1461,chr2:226580000-227680000,-0.543478261,0.586800555,23,1.826622274
1529,chr2:235460000-236560000,-0.543478261,0.586800555,23,1.93410486
1724,chr3:3240000-4320000,-0.543478261,0.586800555,23,1.914408792
2313,chr7:157230000-158350000,-0.543478261,0.586800555,23,1.802115574
2469,chr8:53630000-54750000,-0.543478261,0.586800555,23,1.921418337
2495,chr8:120850000-121980000,-0.543478261,0.586800555,23,1.980806936
2612,chr9:13320000-14420000,-0.543478261,0.586800555,23,1.739812844
31,chr10:22270000-23380000,-0.543478261,0.586800555,23,2.083739907
388,chr13:68820000-69950000,-0.543478261,0.586800555,23,2.039589215
390,chr13:22180000-23280000,-0.543478261,0.586800555,23,1.824910235
1286,chr22:34530000-35620000,-0.543478261,0.586800555,23,1.70573559
2015,chr5:52440000-53530000,-0.543478261,0.586800555,23,1.958979168
2482,chr8:34970000-36060000,-0.543478261,0.586800555,23,1.767201308
2616,chr9:77810000-78930000,-0.543478261,0.586800555,23,1.872585747
656,chr16:19570000-20670000,-0.543478261,0.586800555,23,2.114132926
2301,chr7:140360000-141480000,-0.543478261,0.586800555,23,2.014070758
2617,chr9:117160000-118300000,-0.543478261,0.586800555,23,1.888007658
2139,chr6:124070000-125170000,-0.543478261,0.586800555,23,1.766792438
2175,chr6:88520000-89630000,-0.543478261,0.586800555,23,2.404327853
2059,chr5:123730000-124830000,-0.543478261,0.586800555,23,2.191863185
2295,chr7:144730000-145820000,-0.543478261,0.586800555,23,1.956810035
492,chr14:91970000-93150000,-0.541666667,0.588048157,24,2.158387126
956,chr1:95990000-97150000,-0.541666667,0.588048157,24,1.873652741
1023,chr1:90530000-91660000,-0.541666667,0.588048157,24,2.704877059
1424,chr2:34230000-35360000,-0.541666667,0.588048157,24,1.846522261
1843,chr4:122740000-123860000,-0.541666667,0.588048157,24,1.979411156
1975,chr5:120140000-121280000,-0.541666667,0.588048157,24,1.890246021
1980,chr5:157430000-158570000,-0.541666667,0.588048157,24,1.81081059
1982,chr5:39570000-40750000,-0.541666667,0.588048157,24,1.844308882
2176,chr6:144860000-146040000,-0.541666667,0.588048157,24,1.938611085
5,chr10:73800000-74970000,-0.541666667,0.588048157,24,2.635781021
1174,chr20:40570000-41710000,-0.541666667,0.588048157,24,1.912561773
88,chr10:79800000-80990000,-0.541666667,0.588048157,24,1.747213969
597,chr15:65690000-66820000,-0.541666667,0.588048157,24,2.391499693
920,chr19:52340000-53470000,-0.541666667,0.588048157,24,2.528967359
1056,chr1:52500000-53660000,-0.541666667,0.588048157,24,1.952165089
1405,chr2:237170000-238320000,-0.541666667,0.588048157,24,1.903671871
1408,chr2:172400000-173580000,-0.541666667,0.588048157,24,2.415624994
1435,chr2:190510000-191690000,-0.541666667,0.588048157,24,1.970307214
1487,chr2:127830000-128990000,-0.541666667,0.588048157,24,2.097641433
1503,chr2:144240000-145380000,-0.541666667,0.588048157,24,2.006684664
1981,chr5:125670000-126840000,-0.541666667,0.588048157,24,1.814593811
2309,chr7:77680000-78840000,-0.541666667,0.588048157,24,1.847464988
2333,chr7:95530000-96680000,-0.541666667,0.588048157,24,2.017255614
392,chr13:51690000-52810000,-0.541666667,0.588048157,24,1.823724484
712,chr16:78480000-79640000,-0.541666667,0.588048157,24,1.910096361
905,chr19:29960000-31150000,-0.541666667,0.588048157,24,2.294510092
950,chr1:208270000-209450000,-0.541666667,0.588048157,24,1.867900943
2204,chr6:108280000-109410000,-0.541666667,0.588048157,24,1.820807774
2288,chr7:13400000-14600000,-0.541666667,0.588048157,24,1.83193955
43,chr10:130820000-131970000,-0.541666667,0.588048157,24,2.180701471
446,chr13:19020000-20190000,-0.541666667,0.588048157,24,2.080605015
502,chr14:63830000-64970000,-0.541666667,0.588048157,24,1.962704319
843,chr18:28560000-29720000,-0.541666667,0.588048157,24,1.861787363
1019,chr1:34090000-35230000,-0.541666667,0.588048157,24,2.370801757
1399,chr2:164140000-165280000,-0.541666667,0.588048157,24,1.840317241
1631,chr3:103930000-105080000,-0.541666667,0.588048157,24,2.273060989
1684,chr3:28830000-29990000,-0.541666667,0.588048157,24,2.049298383
2128,chr6:53940000-55060000,-0.541666667,0.588048157,24,1.867452897
2160,chr6:50760000-51910000,-0.541666667,0.588048157,24,1.935037163
2180,chr6:5410000-6580000,-0.541666667,0.588048157,24,2.078249478
2207,chr6:1560000-2720000,-0.541666667,0.588048157,24,1.90084325
1239,chr21:41330000-42470000,-0.541666667,0.588048157,24,1.897619319
1320,chrX:75490000-76640000,-0.541666667,0.588048157,24,1.853574239
1624,chr3:84510000-85670000,-0.541666667,0.588048157,24,1.944466649
2000,chr5:143580000-144750000,-0.541666667,0.588048157,24,1.943929019
401,chr13:65080000-66210000,-0.541666667,0.588048157,24,1.940095278
1694,chr3:130750000-131940000,-0.541666667,0.588048157,24,2.017991682
2345,chr7:44010000-45180000,-0.541666667,0.588048157,24,2.089283434
2608,chr9:3180000-4340000,-0.541666667,0.588048157,24,2.09891235
782,chr17:27900000-29070000,-0.541666667,0.588048157,24,1.979599581
1466,chr2:60970000-62110000,-0.541666667,0.588048157,24,2.573785893
1679,chr3:70570000-71720000,-0.541666667,0.588048157,24,1.842571052
2163,chr6:126310000-127470000,-0.541666667,0.588048157,24,2.007790608
1652,chr3:19070000-20230000,-0.541666667,0.588048157,24,2.200516722
582,chr15:27120000-28280000,-0.541666667,0.588048157,24,1.840816648
662,chr16:74480000-75680000,-0.54,0.589197032,25,1.902058218
585,chr15:72980000-74200000,-0.54,0.589197032,25,2.415283049
686,chr16:57590000-58790000,-0.54,0.589197032,25,1.999508603
403,chr13:78700000-79920000,-0.54,0.589197032,25,2.062547887
1979,chr5:121780000-122970000,-0.54,0.589197032,25,1.977209735
256,chr12:13010000-14230000,-0.54,0.589197032,25,2.29693305
890,chr19:8740000-9920000,-0.54,0.589197032,25,2.269453534
987,chr1:175000000-176210000,-0.54,0.589197032,25,2.751806656
1400,chr2:29050000-30300000,-0.54,0.589197032,25,2.452543173
1401,chr2:129440000-130620000,-0.54,0.589197032,25,2.016959876
1635,chr3:132400000-133650000,-0.54,0.589197032,25,2.028634394
1639,chr3:64510000-65730000,-0.54,0.589197032,25,1.84475476
2464,chr8:61320000-62530000,-0.54,0.589197032,25,2.181620376
826,chr18:57120000-58310000,-0.54,0.589197032,25,1.871806108
959,chr1:210240000-211420000,-0.54,0.589197032,25,2.091248139
1192,chr20:35800000-37050000,-0.54,0.589197032,25,2.320604242
1333,chrX:64750000-65960000,-0.54,0.589197032,25,1.929152532
1470,chr2:71750000-72970000,-0.54,0.589197032,25,1.912874045
2449,chr8:125510000-126720000,-0.54,0.589197032,25,1.785368592
148,chr11:10800000-12010000,-0.54,0.589197032,25,1.934368226
268,chr12:58360000-59590000,-0.54,0.589197032,25,2.08255297
1501,chr2:11930000-13150000,-0.54,0.589197032,25,1.984230927
1627,chr3:77470000-78680000,-0.54,0.589197032,25,1.744544953
1672,chr3:121220000-122420000,-0.54,0.589197032,25,2.069255532
27,chr10:109070000-110300000,-0.54,0.589197032,25,1.732474014
136,chr11:105930000-107120000,-0.54,0.589197032,25,1.73643446
137,chr11:26300000-27520000,-0.54,0.589197032,25,1.831141781
1184,chr20:11600000-12810000,-0.54,0.589197032,25,1.676983979
1326,chrX:20540000-21740000,-0.54,0.589197032,25,1.931098581
1673,chr3:137890000-139100000,-0.54,0.589197032,25,1.904586693
1816,chr4:171890000-173080000,-0.54,0.589197032,25,1.820807104
2465,chr8:40090000-41260000,-0.54,0.589197032,25,1.947038735
2600,chr9:101910000-103110000,-0.54,0.589197032,25,2.753908639
424,chr13:109590000-110800000,-0.54,0.589197032,25,1.82246855
620,chr15:54240000-55450000,-0.54,0.589197032,25,2.435716603
764,chr17:16780000-17990000,-0.54,0.589197032,25,2.182815343
835,chr18:8580000-9780000,-0.54,0.589197032,25,2.718936137
839,chr18:53020000-54250000,-0.54,0.589197032,25,1.804668495
1452,chr2:219040000-220250000,-0.54,0.589197032,25,2.001160907
1859,chr4:16280000-17470000,-0.54,0.589197032,25,2.18123675
1976,chr5:158640000-159810000,-0.54,0.589197032,25,1.932374752
2021,chr5:159860000-161100000,-0.54,0.589197032,25,2.247863231
2294,chr7:23580000-24780000,-0.54,0.589197032,25,2.148746298
478,chr14:23560000-24780000,-0.54,0.589197032,25,2.109317999
974,chr1:106520000-107720000,-0.54,0.589197032,25,2.004219708
1332,chrX:14060000-15300000,-0.54,0.589197032,25,1.963133327
1413,chr2:107240000-108430000,-0.54,0.589197032,25,1.827639573
1651,chr3:57080000-58280000,-0.54,0.589197032,25,2.135021552
612,chr15:42420000-43640000,-0.54,0.589197032,25,2.041736262
1440,chr2:101930000-103110000,-0.54,0.589197032,25,2.08899044
1970,chr5:121510000-122740000,-0.54,0.589197032,25,1.888379012
2006,chr5:56590000-57760000,-0.54,0.589197032,25,1.930761672
2602,chr9:128150000-129360000,-0.54,0.589197032,25,1.955061203
760,chr17:8250000-9480000,-0.54,0.589197032,25,2.236170927
251,chr12:11680000-12900000,-0.54,0.589197032,25,2.116259118
893,chr19:15130000-16330000,-0.54,0.589197032,25,1.967066097
2026,chr5:76370000-77580000,-0.54,0.589197032,25,2.474627662
2291,chr7:149500000-150740000,-0.54,0.589197032,25,2.005645741
1824,chr4:148950000-150200000,-0.54,0.589197032,25,1.833062503
2481,chr8:22070000-23300000,-0.54,0.589197032,25,2.500043053
1337,chrX:106100000-107330000,-0.54,0.589197032,25,1.836954873
1822,chr4:25840000-27040000,-0.54,0.589197032,25,2.062814439
260,chr12:27880000-29130000,-0.538461538,0.590258451,26,2.300983063
241,chr12:60940000-62200000,-0.538461538,0.590258451,26,1.774284864
658,chr16:5490000-6710000,-0.538461538,0.590258451,26,1.94127189
1882,chr4:53870000-55130000,-0.538461538,0.590258451,26,2.386181382
2454,chr8:90710000-91960000,-0.538461538,0.590258451,26,2.332253719
2480,chr8:24940000-26200000,-0.538461538,0.590258451,26,2.234575705
1999,chr5:129240000-130460000,-0.538461538,0.590258451,26,1.849317339
2014,chr5:177670000-178930000,-0.538461538,0.590258451,26,2.09238336
274,chr12:78520000-79770000,-0.538461538,0.590258451,26,1.972153025
404,chr13:33150000-34410000,-0.538461538,0.590258451,26,2.415522087
694,chr16:740000-1980000,-0.538461538,0.590258451,26,2.478531421
954,chr1:68990000-70220000,-0.538461538,0.590258451,26,1.793687471
971,chr1:172650000-173940000,-0.538461538,0.590258451,26,1.988193549
1318,chrX:137840000-139090000,-0.538461538,0.590258451,26,1.843399654
1344,chrX:110940000-112190000,-0.538461538,0.590258451,26,1.906504921
1363,chrX:39110000-40380000,-0.538461538,0.590258451,26,2.123848573
1645,chr3:188930000-190180000,-0.538461538,0.590258451,26,2.561719435
1823,chr4:123960000-125220000,-0.538461538,0.590258451,26,1.931236783
2499,chr8:97340000-98560000,-0.538461538,0.590258451,26,1.787602708
279,chr12:118840000-120080000,-0.538461538,0.590258451,26,1.776242053
310,chr12:115080000-116310000,-0.538461538,0.590258451,26,2.30158098
491,chr14:33040000-34260000,-0.538461538,0.590258451,26,2.13570795
1685,chr3:58600000-59880000,-0.538461538,0.590258451,26,2.178831677
2034,chr5:81610000-82870000,-0.538461538,0.590258451,26,1.971050005
2161,chr6:86410000-87690000,-0.538461538,0.590258451,26,1.853875501
2169,chr6:23010000-24260000,-0.538461538,0.590258451,26,1.923659332
2299,chr7:140200000-141490000,-0.538461538,0.590258451,26,1.980545876
2326,chr7:137280000-138550000,-0.538461538,0.590258451,26,2.310479864
2622,chr9:86980000-88230000,-0.538461538,0.590258451,26,1.849535905
18,chr10:44140000-45380000,-0.538461538,0.590258451,26,2.019269555
37,chr10:35910000-37160000,-0.538461538,0.590258451,26,1.996738547
145,chr11:126190000-127410000,-0.538461538,0.590258451,26,1.913643267
171,chr11:131570000-132840000,-0.538461538,0.590258451,26,1.956200366
532,chr14:35030000-36280000,-0.538461538,0.590258451,26,1.89036888
702,chr16:86080000-87330000,-0.538461538,0.590258451,26,2.202075804
741,chr17:60430000-61690000,-0.538461538,0.590258451,26,2.206083673
914,chr19:49130000-50360000,-0.538461538,0.590258451,26,1.801663942
1283,chr22:47600000-48900000,-0.538461538,0.590258451,26,2.093238649
1409,chr2:105940000-107200000,-0.538461538,0.590258451,26,2.116350066
1416,chr2:156810000-158090000,-0.538461538,0.590258451,26,1.887781683
2253,chr6:21600000-22890000,-0.538461538,0.590258451,26,2.405013519
2606,chr9:19890000-21140000,-0.538461538,0.590258451,26,2.280286794
2609,chr9:114390000-115610000,-0.538461538,0.590258451,26,2.204875252
493,chr14:50050000-51320000,-0.538461538,0.590258451,26,2.446463563
577,chr15:66860000-68140000,-0.538461538,0.590258451,26,2.162346923
1629,chr3:155680000-156950000,-0.538461538,0.590258451,26,2.006123919
1964,chr5:147300000-148560000,-0.538461538,0.590258451,26,1.869522225
1986,chr5:155320000-156560000,-0.538461538,0.590258451,26,1.752434304
2314,chr7:94050000-95330000,-0.538461538,0.590258451,26,1.888102082
2451,chr8:58300000-59560000,-0.538461538,0.590258451,26,1.816700289
2476,chr8:18750000-20040000,-0.538461538,0.590258451,26,1.934087657
132,chr11:120200000-121480000,-0.538461538,0.590258451,26,2.368991766
414,chr13:43160000-44440000,-0.538461538,0.590258451,26,1.796917888
825,chr18:70340000-71600000,-0.538461538,0.590258451,26,1.851262177
1643,chr3:16600000-17900000,-0.538461538,0.590258451,26,2.323945297
1644,chr3:147030000-148270000,-0.538461538,0.590258451,26,2.034194574
2634,chr9:108650000-109940000,-0.538461538,0.590258451,26,2.116947582
2148,chr6:53810000-55080000,-0.538461538,0.590258451,26,1.869378327
1878,chr4:152030000-153280000,-0.538461538,0.590258451,26,1.962726034
2009,chr5:161520000-162850000,-0.537037037,0.591242031,27,2.099183693
16,chr10:73660000-74980000,-0.537037037,0.591242031,27,2.523545449
899,chr19:14810000-16140000,-0.537037037,0.591242031,27,2.057018242
967,chr1:178260000-179600000,-0.537037037,0.591242031,27,1.872686181
1662,chr3:134300000-135640000,-0.537037037,0.591242031,27,2.089144439
2455,chr8:128090000-129390000,-0.537037037,0.591242031,27,2.155165656
1984,chr5:149820000-151150000,-0.537037037,0.591242031,27,2.156938937
2443,chr8:93050000-94380000,-0.537037037,0.591242031,27,1.898090286
170,chr11:75110000-76420000,-0.537037037,0.591242031,27,2.45339876
682,chr16:48690000-49970000,-0.537037037,0.591242031,27,1.974423479
994,chr1:10550000-11860000,-0.537037037,0.591242031,27,2.283161251
1268,chr22:25460000-26780000,-0.537037037,0.591242031,27,1.935669541
1961,chr5:98430000-99740000,-0.537037037,0.591242031,27,1.912178503
408,chr13:20750000-22080000,-0.537037037,0.591242031,27,2.025194323
667,chr16:82270000-83570000,-0.537037037,0.591242031,27,1.68831064
1313,chrX:43770000-45090000,-0.537037037,0.591242031,27,3.043801948
1426,chr2:118770000-120060000,-0.537037037,0.591242031,27,1.718783434
1966,chr5:116870000-118180000,-0.537037037,0.591242031,27,1.982379975
2463,chr8:59610000-60930000,-0.537037037,0.591242031,27,2.036557259
2593,chr9:74390000-75690000,-0.537037037,0.591242031,27,2.362515574
661,chr16:3190000-4460000,-0.537037037,0.591242031,27,2.109012867
1428,chr2:199170000-200470000,-0.537037037,0.591242031,27,1.941060209
1485,chr2:9540000-10830000,-0.537037037,0.591242031,27,2.055737171
1819,chr4:120990000-122270000,-0.537037037,0.591242031,27,1.983429549
2331,chr7:45920000-47220000,-0.537037037,0.591242031,27,2.001252326
