"","tad","lambdan","power","n","max.lambdan"
"2094","chr5:31550000-32100000","-1.4130832128153975e-15","0.9999999999999989","11","1.6486163968146712"
"2095","chr5:170110000-170760000","-4.710277376051325e-16","0.9999999999999997","14","1.8300788516994353"
"2096","chr5:168370000-169000000","-3.2971941632359274e-15","0.9999999999999973","13","1.863123601972526"
"2097","chr5:78300000-78800000","-6.2803698347351e-16","0.9999999999999994","10","1.5515143399356988"
"2098","chr5:60250000-60960000","3.14018491736755e-15","0.9999999999999976","15","1.89365634383983"
"2099","chr5:123000000-123640000","-2.826166425630795e-15","0.9999999999999978","13","1.5342174117810925"
"2100","chr5:77600000-78270000","3.454203409104305e-15","0.9999999999999973","14","1.8448015269867868"
"2101","chr5:73190000-73950000","-1.25607396694702e-15","0.999999999999999","16","1.860399093387853"
"2102","chr5:4870000-5420000","-1.570092458683775e-16","0.9999999999999999","12","1.7534593923598778"
"2103","chr5:75590000-76090000","1.0990647210786425e-15","0.9999999999999991","11","1.6849225544737054"
"2104","chr5:1170000-1650000","6.2803698347351e-16","0.9999999999999996","10","1.84320913165491"
"2105","chr5:76810000-77570000","-1.570092458683775e-15","0.9999999999999988","16","2.4798247043717603"
"2106","chr5:162970000-163430000","0.0","1.0","10","1.6298143587278409"
"2107","chr5:135600000-136110000","-1.570092458683775e-15","0.9999999999999988","11","1.7752913554141738"
"2108","chr5:35060000-35610000","0.0","1.0","12","1.7232875637663452"
"2109","chr5:163470000-163910000","2.6691571797624175e-15","0.9999999999999978","10","1.9518885687245975"
"2110","chr5:155570000-156040000","-2.3551386880256623e-15","0.9999999999999981","10","1.7671368340646842"
"2111","chr5:121850000-122340000","-2.0411201962889075e-15","0.9999999999999983","10","1.51984291176892"
"2112","chr5:72240000-72780000","1.570092458683775e-15","0.9999999999999987","12","1.8275163125814382"
"2113","chr5:179530000-180090000","0.0","1.0","12","1.8340394903361494"
"2114","chr5:110870000-111480000","-1.25607396694702e-15","0.999999999999999","13","1.6340667690267943"
"2115","chr5:106420000-107010000","1.25607396694702e-15","0.9999999999999989","13","2.1272584548569675"
"2116","chr5:108010000-108500000","-3.14018491736755e-16","0.9999999999999998","10","2.046252549196118"
"2117","chr5:75020000-75550000","-1.4130832128153975e-15","0.9999999999999989","11","1.9012442449822813"
"2118","chr5:174360000-174870000","-1.4130832128153975e-15","0.9999999999999989","11","1.8844416029578293"
"2119","chr5:105740000-106180000","9.42055475210265e-16","0.9999999999999993","10","1.8247514358678423"
"2120","chr5:123860000-124620000","1.88411095042053e-15","0.9999999999999984","16","2.102531799838246"
"2121","chr5:55560000-56130000","-6.2803698347351e-16","0.9999999999999994","12","1.948476072170477"
"2122","chr5:160390000-160960000","9.42055475210265e-16","0.9999999999999993","13","1.807852593595635"
"2123","chr5:132810000-133290000","7.850462293418875e-16","0.9999999999999993","10","1.6055748002442458"
"2124","chr5:89080000-89560000","7.850462293418875e-16","0.9999999999999993","11","1.7531225550180265"
"2125","chr5:160510000-160960000","-7.850462293418875e-16","0.9999999999999993","10","1.5045554501205924"
"2126","chr5:123980000-124540000","-1.25607396694702e-15","0.999999999999999","12","2.0582842356335105"
"2127","chr6:117630000-119170000","0.0","1.0","32","2.4047820263567457"
"2128","chr6:53940000-55060000","6.2803698347351e-16","0.9999999999999996","24","1.867452896828018"
"2129","chr6:56460000-57200000","-2.826166425630795e-15","0.9999999999999978","15","2.2875501736534622"
"2130","chr6:47800000-49370000","-3.14018491736755e-15","0.9999999999999974","32","2.0503509126982493"
"2131","chr6:20180000-21590000","0.0","1.0","29","2.0455125607417552"
"2132","chr6:142790000-143780000","2.198129442157285e-15","0.9999999999999982","21","1.8288449010581738"
"2133","chr6:33560000-35230000","3.454203409104305e-15","0.9999999999999973","34","2.0945714182205486"
"2134","chr6:33430000-35240000","-6.2803698347351e-16","0.9999999999999994","37","2.177999501377802"
"2135","chr6:136910000-138360000","-3.14018491736755e-16","0.9999999999999998","30","2.4902948144167367"
"2136","chr6:56200000-57200000","9.42055475210265e-16","0.9999999999999993","20","2.4265998452505135"
"2137","chr6:148840000-149860000","-1.570092458683775e-16","0.9999999999999999","22","1.9296152470395747"
"2138","chr6:149320000-150080000","-1.25607396694702e-15","0.999999999999999","16","2.103294751673778"
"2139","chr6:124070000-125170000","-1.570092458683775e-16","0.9999999999999999","23","1.7667924383922697"
"2140","chr6:57570000-58070000","7.850462293418875e-16","0.9999999999999993","11","1.6901636516809404"
"2141","chr6:140330000-141950000","1.25607396694702e-15","0.9999999999999989","33","2.067342179751388"
"2142","chr6:100430000-101280000","-2.198129442157285e-15","0.9999999999999982","18","2.3595252872374672"
"2143","chr6:100300000-101270000","-1.570092458683775e-15","0.9999999999999988","20","2.474502344218173"
"2144","chr6:26600000-27070000","4.710277376051325e-16","0.9999999999999996","10","1.7287953943342682"
"2145","chr6:38850000-41010000","2.51214793389404e-15","0.999999999999998","44","2.725707043794705"
"2146","chr6:150130000-151700000","2.51214793389404e-15","0.999999999999998","32","2.1994341757166165"
"2147","chr6:13830000-15640000","-2.198129442157285e-15","0.9999999999999982","37","2.749390926227472"
"2148","chr6:53810000-55080000","-2.0411201962889075e-15","0.9999999999999983","26","1.8693783266635295"
"2149","chr6:8950000-10440000","-2.198129442157285e-15","0.9999999999999982","30","1.937943888152834"
"2150","chr6:18590000-20060000","-3.76822190084106e-15","0.999999999999997","31","2.0708498385190683"
"2151","chr6:158580000-159560000","0.0","1.0","21","1.8121845557165481"
"2152","chr6:137270000-138350000","-3.454203409104305e-15","0.9999999999999972","22","2.095846560687921"
"2153","chr6:100510000-101160000","-1.570092458683775e-16","0.9999999999999999","14","1.7105961943950572"
"2154","chr6:87770000-89660000","3.454203409104305e-15","0.9999999999999973","39","2.5465459352616064"
"2155","chr6:96940000-97860000","-2.51214793389404e-15","0.999999999999998","20","1.787744749538937"
"2156","chr6:133240000-134220000","1.25607396694702e-15","0.9999999999999989","21","1.950052485986254"
"2157","chr6:153330000-154400000","-6.2803698347351e-16","0.9999999999999994","22","1.9210401369068189"
"2158","chr6:74440000-75930000","-1.570092458683775e-16","0.9999999999999999","31","1.769803239519683"
"2159","chr6:5110000-6580000","-4.8672866219197025e-15","0.9999999999999961","30","1.9649991225071468"
"2160","chr6:50760000-51910000","-3.14018491736755e-16","0.9999999999999998","24","1.9350371626401017"
"2161","chr6:86410000-87690000","-3.14018491736755e-16","0.9999999999999998","26","1.8538755012601764"
"2162","chr6:157720000-158520000","-1.25607396694702e-15","0.999999999999999","17","2.3152884579404596"
"2163","chr6:126310000-127470000","-1.25607396694702e-15","0.999999999999999","24","2.007790608481277"
"2164","chr6:75950000-76550000","-3.14018491736755e-16","0.9999999999999998","12","1.9651723339800684"
"2165","chr6:7620000-8220000","0.0","1.0","13","1.8920486467872268"
"2166","chr6:58140000-58770000","4.710277376051325e-16","0.9999999999999996","14","2.184726948336709"
"2167","chr6:52950000-53590000","2.198129442157285e-15","0.9999999999999982","13","2.294175575644583"
"2168","chr6:55130000-56150000","-4.239249638446192e-15","0.9999999999999967","21","1.7329234248251753"
"2169","chr6:23010000-24260000","1.570092458683775e-16","0.9999999999999998","26","1.9236593320629745"
"2170","chr6:14160000-15630000","3.14018491736755e-16","0.9999999999999998","30","2.5382317853202685"
"2171","chr6:84980000-86030000","1.570092458683775e-15","0.9999999999999987","22","2.1500991060334056"
"2172","chr6:25150000-26010000","-3.76822190084106e-15","0.999999999999997","18","2.2276246159043103"
"2173","chr6:33400000-34120000","-1.570092458683775e-16","0.9999999999999999","15","1.9240804039486383"
"2174","chr6:37280000-38740000","1.25607396694702e-15","0.9999999999999989","30","2.5003048692636294"
"2175","chr6:88520000-89630000","-2.826166425630795e-15","0.9999999999999978","23","2.4043278529064898"
"2176","chr6:144860000-146040000","-1.88411095042053e-15","0.9999999999999984","24","1.9386110850355651"
"2177","chr6:150190000-151180000","3.14018491736755e-16","0.9999999999999998","21","1.891771502608075"
"2178","chr6:24480000-25120000","-1.7271017045521525e-15","0.9999999999999987","14","1.7725146057060592"
"2179","chr6:137280000-137970000","4.710277376051325e-16","0.9999999999999996","15","1.8299469839714606"
"2180","chr6:5410000-6580000","6.2803698347351e-16","0.9999999999999996","24","2.0782494780912115"
"2181","chr6:156870000-157390000","-1.570092458683775e-16","0.9999999999999999","11","1.841757525980714"
"2182","chr6:75060000-75920000","-1.570092458683775e-15","0.9999999999999988","18","1.7006173548072159"
"2183","chr6:122980000-123670000","-1.7271017045521525e-15","0.9999999999999987","15","1.943749192148269"
"2184","chr6:165820000-166540000","2.51214793389404e-15","0.999999999999998","15","2.0373308065133555"
"2185","chr6:44420000-45910000","2.826166425630795e-15","0.9999999999999978","31","2.1802671836993857"
"2186","chr6:164570000-165350000","0.0","1.0","16","1.9484724322744156"
"2187","chr6:142980000-143760000","7.850462293418875e-16","0.9999999999999993","17","1.9657339593322956"
"2188","chr6:50070000-50600000","-6.2803698347351e-16","0.9999999999999994","11","1.8818233856659985"
"2189","chr6:132010000-132560000","0.0","1.0","12","1.6550415057445953"
"2190","chr6:151820000-152710000","2.198129442157285e-15","0.9999999999999982","19","2.039333949548598"
"2191","chr6:82940000-83760000","-1.4130832128153975e-15","0.9999999999999989","18","1.8835911282100652"
"2192","chr6:134460000-135260000","7.850462293418875e-16","0.9999999999999993","17","1.7995949522431685"
"2193","chr6:135820000-136550000","1.0990647210786425e-15","0.9999999999999991","15","1.9846203569538559"
"2194","chr6:31460000-31930000","1.4130832128153975e-15","0.9999999999999989","10","1.944928975136499"
"2195","chr6:3260000-4010000","6.2803698347351e-16","0.9999999999999996","16","1.7745956219539953"
"2196","chr6:790000-1430000","2.9831756714991722e-15","0.9999999999999976","14","1.6374766621373746"
"2197","chr6:11580000-12620000","1.88411095042053e-15","0.9999999999999984","22","2.0924789091494613"
"2198","chr6:76620000-77360000","6.2803698347351e-16","0.9999999999999996","16","1.7198574892593448"
"2199","chr6:117080000-117630000","-3.14018491736755e-16","0.9999999999999998","12","1.6780325530869917"
"2200","chr6:72240000-72830000","1.88411095042053e-15","0.9999999999999984","13","1.7698906931849687"
"2201","chr6:44570000-45330000","9.42055475210265e-16","0.9999999999999993","16","1.9754907539860693"
"2202","chr6:73310000-73860000","7.850462293418875e-16","0.9999999999999993","12","1.7727250125902754"
"2203","chr6:70990000-71720000","1.25607396694702e-15","0.9999999999999989","16","2.29185545068958"
"2204","chr6:108280000-109410000","-1.88411095042053e-15","0.9999999999999984","24","1.8208077735224195"
"2205","chr6:159110000-159560000","1.570092458683775e-16","0.9999999999999998","10","1.5532532772916665"
"2206","chr6:121710000-122380000","1.570092458683775e-16","0.9999999999999998","14","1.8040172451098957"
"2207","chr6:1560000-2720000","-2.198129442157285e-15","0.9999999999999982","24","1.9008432503916384"
"2208","chr6:89670000-90500000","-6.2803698347351e-16","0.9999999999999994","17","2.189095867221522"
"2209","chr6:79570000-80250000","1.570092458683775e-15","0.9999999999999987","14","2.129648748224988"
"2210","chr6:30410000-31450000","1.570092458683775e-15","0.9999999999999987","21","2.3590211033986277"
"2211","chr6:129100000-129690000","-4.710277376051325e-16","0.9999999999999997","12","1.7562878236460517"
"2212","chr6:150200000-150710000","-6.2803698347351e-16","0.9999999999999994","11","2.052524547947686"
"2213","chr6:43600000-44350000","2.198129442157285e-15","0.9999999999999982","15","2.1056562266185344"
"2214","chr6:95830000-96340000","-1.570092458683775e-15","0.9999999999999988","11","1.8353359522626214"
"2215","chr6:141300000-141910000","1.570092458683775e-16","0.9999999999999998","13","1.7721847710734466"
"2216","chr6:109810000-110760000","1.25607396694702e-15","0.9999999999999989","20","2.1414743210788396"
"2217","chr6:125620000-126080000","6.2803698347351e-16","0.9999999999999996","10","1.81226908231417"
"2218","chr6:128050000-128670000","-1.570092458683775e-15","0.9999999999999988","13","2.045502876945377"
"2219","chr6:34130000-35220000","-7.850462293418875e-16","0.9999999999999993","23","1.8632291107721297"
"2220","chr6:147140000-147700000","-1.7271017045521525e-15","0.9999999999999987","12","1.7164199700230645"
"2221","chr6:149340000-149840000","-1.0990647210786425e-15","0.9999999999999991","11","1.9144257808998462"
"2222","chr6:129800000-130340000","-1.0990647210786425e-15","0.9999999999999991","11","1.7345431743921136"
"2223","chr6:161120000-161800000","0.0","1.0","14","2.183285149198445"
"2224","chr6:99760000-100270000","-9.42055475210265e-16","0.9999999999999992","11","2.0470938000320977"
"2225","chr6:146290000-147070000","-3.454203409104305e-15","0.9999999999999972","17","2.1139144232587617"
"2226","chr6:83770000-84250000","-6.2803698347351e-16","0.9999999999999994","10","1.6016400563649718"
"2227","chr6:155880000-156680000","-9.42055475210265e-16","0.9999999999999992","17","1.772725142147141"
"2228","chr6:70430000-70870000","-2.9831756714991722e-15","0.9999999999999977","10","1.6204436261986122"
"2229","chr6:151190000-151680000","-1.570092458683775e-16","0.9999999999999999","11","1.8048241773117826"
"2230","chr6:106780000-107330000","-2.198129442157285e-15","0.9999999999999982","12","1.7545360191057149"
"2231","chr6:134470000-134950000","1.570092458683775e-16","0.9999999999999998","10","1.879723846222706"
"2232","chr6:113610000-114210000","0.0","1.0","13","1.7075948931778957"
"2233","chr6:6030000-6550000","1.0990647210786425e-15","0.9999999999999991","11","1.7246035163519904"
"2234","chr6:154970000-155610000","1.570092458683775e-15","0.9999999999999987","14","1.6512754746584068"
"2235","chr6:169350000-169890000","-1.570092458683775e-15","0.9999999999999988","11","1.6899800152906064"
"2236","chr6:133370000-133890000","-1.570092458683775e-16","0.9999999999999999","11","1.5378404328104227"
"2237","chr6:6660000-7240000","2.198129442157285e-15","0.9999999999999982","12","1.7476097456141009"
"2238","chr6:159590000-160070000","7.850462293418875e-16","0.9999999999999993","11","1.8263026931083073"
"2239","chr6:4200000-5030000","1.25607396694702e-15","0.9999999999999989","17","2.1515429133514994"
"2240","chr6:147790000-148440000","2.0411201962889075e-15","0.9999999999999984","14","1.7149534430534477"
"2241","chr6:46010000-46640000","-7.850462293418875e-16","0.9999999999999993","13","1.571359377338167"
"2242","chr6:15670000-16200000","1.0990647210786425e-15","0.9999999999999991","11","2.0583873988085633"
"2243","chr6:108850000-109400000","-1.570092458683775e-16","0.9999999999999999","11","1.655094076197083"
"2244","chr6:135290000-135760000","-1.570092458683775e-15","0.9999999999999988","11","1.8680370984814385"
"2245","chr6:20080000-20530000","-6.2803698347351e-16","0.9999999999999994","10","1.7193146012044416"
"2246","chr6:30710000-31440000","1.25607396694702e-15","0.9999999999999989","15","1.9343870026030099"
"2247","chr6:90620000-91220000","-2.0411201962889075e-15","0.9999999999999983","13","1.8500289724384384"
"2248","chr6:139100000-139690000","-1.570092458683775e-15","0.9999999999999988","12","1.8659101459710405"
"2249","chr6:88960000-89590000","4.710277376051325e-16","0.9999999999999996","13","2.025836017545336"
"2250","chr6:110830000-111300000","3.14018491736755e-16","0.9999999999999998","10","2.149146810636376"
"2251","chr6:16300000-16760000","-1.0990647210786425e-15","0.9999999999999991","10","1.784331534800967"
"2252","chr6:117660000-118150000","1.4130832128153975e-15","0.9999999999999989","10","1.6056044448407114"
"2253","chr6:21600000-22890000","-1.25607396694702e-15","0.999999999999999","26","2.405013518577882"
"2254","chr6:105870000-106760000","2.6691571797624175e-15","0.9999999999999978","19","1.8744103865309125"
"2255","chr6:64020000-64510000","1.7271017045521525e-15","0.9999999999999987","11","2.1353562355782745"
"2256","chr6:105310000-105840000","6.2803698347351e-16","0.9999999999999996","11","1.7341697180418518"
"2257","chr6:36730000-37220000","1.0990647210786425e-15","0.9999999999999991","11","1.7875059042224413"
"2258","chr6:143860000-144360000","-9.42055475210265e-16","0.9999999999999992","11","1.6641836924171791"
"2259","chr6:20550000-21580000","6.2803698347351e-16","0.9999999999999996","21","2.240579035690846"
"2260","chr6:163820000-164380000","-1.0990647210786425e-15","0.9999999999999991","12","1.5986335580269748"
"2261","chr6:107430000-108180000","9.42055475210265e-16","0.9999999999999993","16","2.073366068282468"
"2262","chr6:97920000-98440000","1.570092458683775e-16","0.9999999999999998","11","1.7417454693385217"
"2263","chr6:27130000-27760000","1.4130832128153975e-15","0.9999999999999989","14","2.134988925227163"
"2264","chr6:96970000-97500000","-7.850462293418875e-16","0.9999999999999993","11","1.5724036557854009"
"2265","chr6:11640000-12120000","1.25607396694702e-15","0.9999999999999989","11","2.1096717494483106"
"2266","chr6:166640000-167130000","1.570092458683775e-15","0.9999999999999987","11","2.204288832084818"
"2267","chr6:75090000-75550000","1.25607396694702e-15","0.9999999999999989","10","1.524086769677448"
"2268","chr6:165830000-166270000","-9.42055475210265e-16","0.9999999999999992","10","1.6613479287580353"
"2269","chr6:3270000-3720000","-4.710277376051325e-16","0.9999999999999997","10","1.764478412802799"
"2270","chr6:29030000-29580000","0.0","1.0","12","1.7153383042313979"
"2271","chr6:38820000-39290000","1.4130832128153975e-15","0.9999999999999989","10","1.7431250164632832"
"2272","chr6:86460000-86920000","-1.570092458683775e-16","0.9999999999999999","10","1.8390256460798025"
"2273","chr6:113060000-113560000","2.51214793389404e-15","0.999999999999998","11","1.5993685934710833"
"2274","chr6:12640000-13160000","1.570092458683775e-16","0.9999999999999998","12","1.6782890235953902"
"2275","chr6:119450000-120040000","-1.4130832128153975e-15","0.9999999999999989","12","1.711582339355992"
"2276","chr6:27870000-28370000","9.42055475210265e-16","0.9999999999999993","11","1.874477453218693"
"2277","chr6:40420000-40910000","-6.2803698347351e-16","0.9999999999999994","11","1.9178954306608804"
"2278","chr6:92030000-92480000","-2.826166425630795e-15","0.9999999999999978","10","1.791773697878091"
"2279","chr6:4210000-4710000","1.7271017045521525e-15","0.9999999999999987","11","1.977806884123459"
"2280","chr6:140440000-141230000","1.570092458683775e-15","0.9999999999999987","17","1.7533873097775854"
"2281","chr6:39330000-39820000","6.2803698347351e-16","0.9999999999999996","11","1.8317980707323571"
"2282","chr6:145540000-145960000","4.710277376051325e-16","0.9999999999999996","10","1.7458890695536926"
"2283","chr6:139690000-140310000","-9.42055475210265e-16","0.9999999999999992","14","1.7536355835290027"
"2284","chr6:45390000-45890000","-2.0411201962889075e-15","0.9999999999999983","11","1.7650423038237055"
"2285","chr6:14720000-15230000","-1.0990647210786425e-15","0.9999999999999991","11","1.7549785659232224"
"2286","chr7:51460000-54740000","-1.570092458683775e-16","0.9999999999999999","66","1.9082206133631112"
"2287","chr7:152590000-154260000","1.570092458683775e-16","0.9999999999999998","35","1.9460696976157932"
"2288","chr7:13400000-14600000","1.88411095042053e-15","0.9999999999999984","24","1.8319395504694336"
"2289","chr7:157510000-158320000","9.42055475210265e-16","0.9999999999999993","17","1.8452752142421325"
"2290","chr7:31170000-32510000","1.88411095042053e-15","0.9999999999999984","28","1.8612109499707856"
"2291","chr7:149500000-150740000","-2.198129442157285e-15","0.9999999999999982","25","2.005645740505477"
"2292","chr7:141520000-142000000","-1.25607396694702e-15","0.999999999999999","10","1.8462112947325584"
"2293","chr7:103070000-104500000","9.42055475210265e-16","0.9999999999999993","29","1.8387839706387437"
"2294","chr7:23580000-24780000","9.42055475210265e-16","0.9999999999999993","25","2.148746297951232"
"2295","chr7:144730000-145820000","3.14018491736755e-15","0.9999999999999976","23","1.9568100349387452"
"2296","chr7:154640000-155570000","-1.25607396694702e-15","0.999999999999999","20","2.2176812728786057"
"2297","chr7:36430000-37920000","3.76822190084106e-15","0.9999999999999969","31","1.931186127792133"
"2298","chr7:121710000-123060000","-7.850462293418875e-16","0.9999999999999993","28","2.0946313793792517"
"2299","chr7:140200000-141490000","-1.0990647210786425e-15","0.9999999999999991","26","1.9805458758356338"
"2300","chr7:112150000-113070000","-1.4130832128153975e-15","0.9999999999999989","19","1.8991674943741474"
"2301","chr7:140360000-141480000","-2.198129442157285e-15","0.9999999999999982","23","2.014070758058638"
"2302","chr7:76250000-76970000","2.0411201962889075e-15","0.9999999999999984","15","1.9090039945860702"
"2303","chr7:97630000-98470000","-4.710277376051325e-16","0.9999999999999997","18","1.858457471345459"
"2304","chr7:35660000-36400000","-6.2803698347351e-16","0.9999999999999994","15","2.2519010811037297"
"2305","chr7:132290000-134060000","4.7102773760513246e-15","0.9999999999999962","37","1.8662438832148112"
"2306","chr7:3240000-4610000","2.3551386880256623e-15","0.9999999999999982","29","1.8029041069787535"
"2307","chr7:350000-810000","-6.2803698347351e-16","0.9999999999999994","10","1.7507044987238287"
"2308","chr7:83570000-84640000","-7.850462293418875e-16","0.9999999999999993","22","1.7757537567254906"
"2309","chr7:77680000-78840000","-6.2803698347351e-16","0.9999999999999994","24","1.8474649875647027"
"2310","chr7:89770000-90690000","3.14018491736755e-15","0.9999999999999976","19","1.9081879938253223"
"2311","chr7:20800000-22110000","2.198129442157285e-15","0.9999999999999982","27","1.95152230869146"
"2312","chr7:120620000-121660000","-2.198129442157285e-15","0.9999999999999982","22","2.220423866167173"
"2313","chr7:157230000-158350000","1.570092458683775e-16","0.9999999999999998","23","1.802115573541741"
"2314","chr7:94050000-95330000","1.88411095042053e-15","0.9999999999999984","26","1.8881020815366387"
"2315","chr7:11430000-12430000","1.0990647210786425e-15","0.9999999999999991","21","1.9064989957272236"
"2316","chr7:42930000-43910000","3.14018491736755e-16","0.9999999999999998","21","2.3663723530001612"
"2317","chr7:97920000-98470000","7.850462293418875e-16","0.9999999999999993","12","1.8306767433214348"
"2318","chr7:15270000-16110000","-2.3551386880256623e-15","0.9999999999999981","18","1.6026096889748709"
"2319","chr7:155580000-156640000","4.710277376051325e-16","0.9999999999999996","22","1.9712665065632162"
"2320","chr7:132380000-133740000","-2.198129442157285e-15","0.9999999999999982","28","1.849115550997846"
"2321","chr7:23770000-24750000","-2.3551386880256623e-15","0.9999999999999981","20","1.9745259088050464"
"2322","chr7:117870000-118850000","-9.42055475210265e-16","0.9999999999999992","20","2.013643517535726"
"2323","chr7:130560000-131180000","-3.14018491736755e-16","0.9999999999999998","13","1.9833767356090442"
"2324","chr7:115770000-116250000","1.570092458683775e-16","0.9999999999999998","10","1.6923658367526824"
"2325","chr7:101330000-101900000","-1.0990647210786425e-15","0.9999999999999991","12","1.7575726865399988"
"2326","chr7:137280000-138550000","-3.14018491736755e-16","0.9999999999999998","26","2.3104798638621933"
"2327","chr7:149980000-150700000","-5.809342097129967e-15","0.9999999999999953","15","1.7241483853742816"
"2328","chr7:76260000-76730000","-4.710277376051325e-16","0.9999999999999997","10","1.7342355746969242"
"2329","chr7:47290000-48190000","6.2803698347351e-16","0.9999999999999996","19","2.137851929206102"
"2330","chr7:147950000-148690000","-2.826166425630795e-15","0.9999999999999978","15","2.138636955014915"
"2331","chr7:45920000-47220000","3.76822190084106e-15","0.9999999999999969","27","2.0012523263548494"
"2332","chr7:19740000-20650000","4.710277376051325e-16","0.9999999999999996","19","2.157655605502612"
"2333","chr7:95530000-96680000","2.198129442157285e-15","0.9999999999999982","24","2.0172556144431506"
"2334","chr7:105260000-105790000","7.850462293418875e-16","0.9999999999999993","11","2.0738732796926813"
"2335","chr7:71250000-71970000","1.570092458683775e-15","0.9999999999999987","15","1.7665299809594537"
"2336","chr7:21200000-22110000","-1.570092458683775e-15","0.9999999999999988","19","1.711128466872589"
"2337","chr7:128030000-129690000","-7.850462293418875e-16","0.9999999999999993","34","2.032670675348002"
"2338","chr7:5960000-6470000","2.0411201962889075e-15","0.9999999999999984","11","1.8164750933637321"
"2339","chr7:131350000-132280000","-4.7102773760513246e-15","0.9999999999999962","19","1.763287415953041"
"2340","chr7:117030000-117840000","-6.2803698347351e-16","0.9999999999999994","17","2.15454714331159"
"2341","chr7:148200000-148690000","1.570092458683775e-15","0.9999999999999987","10","1.8162726439147314"
"2342","chr7:86890000-87840000","-3.611212654972683e-15","0.9999999999999971","20","1.970134292694635"
"2343","chr7:92210000-92700000","0.0","1.0","10","1.8025560303476638"
"2344","chr7:22560000-23210000","-3.14018491736755e-16","0.9999999999999998","14","1.983863602531136"
"2345","chr7:44010000-45180000","2.198129442157285e-15","0.9999999999999982","24","2.0892834338131823"
"2346","chr7:154690000-155150000","9.42055475210265e-16","0.9999999999999993","10","1.6929925098153822"
"2347","chr7:81660000-82370000","9.42055475210265e-16","0.9999999999999993","15","2.145137097131258"
"2348","chr7:25900000-26540000","-3.14018491736755e-16","0.9999999999999998","13","1.866074205944929"
"2349","chr7:31780000-32440000","2.198129442157285e-15","0.9999999999999982","14","1.5910643557355681"
"2350","chr7:130740000-131160000","1.88411095042053e-15","0.9999999999999984","10","1.856319131717695"
"2351","chr7:85510000-86100000","1.570092458683775e-16","0.9999999999999998","12","1.6214499518148018"
"2352","chr7:12550000-13300000","3.925231146709437e-15","0.9999999999999969","15","1.8968121455680296"
"2353","chr7:78900000-79640000","4.082240392577815e-15","0.9999999999999967","15","1.7220454738987827"
"2354","chr7:123720000-124480000","2.51214793389404e-15","0.999999999999998","16","1.696425886734516"
"2355","chr7:1580000-2430000","-7.850462293418875e-16","0.9999999999999993","18","2.15591028128117"
"2356","chr7:157220000-159120000","3.454203409104305e-15","0.9999999999999973","39","2.172301013787369"
"2357","chr7:127290000-127950000","-3.14018491736755e-16","0.9999999999999998","14","2.084204526790878"
"2358","chr7:39590000-40170000","-1.4130832128153975e-15","0.9999999999999989","13","1.9176994551510078"
"2359","chr7:70480000-71120000","3.2971941632359274e-15","0.9999999999999973","14","1.746346045192048"
"2360","chr7:17710000-18380000","4.39625888431457e-15","0.9999999999999964","14","1.7682263982214133"
"2361","chr7:96710000-97480000","1.570092458683775e-15","0.9999999999999987","16","1.9106079224441972"
"2362","chr7:40830000-41760000","-1.0990647210786425e-15","0.9999999999999991","20","1.9338818473459891"
"2363","chr7:23270000-23760000","1.570092458683775e-16","0.9999999999999998","11","1.7858963493785074"
"2364","chr7:98490000-98950000","-6.2803698347351e-16","0.9999999999999994","10","2.275459001665471"
"2365","chr7:91560000-92120000","-2.0411201962889075e-15","0.9999999999999983","12","1.8323884722544326"
"2366","chr7:83000000-83550000","-3.14018491736755e-16","0.9999999999999998","11","1.5733414093926354"
"2367","chr7:84660000-85200000","-2.826166425630795e-15","0.9999999999999978","11","1.7339259460439282"
"2368","chr7:115770000-116480000","-1.0990647210786425e-15","0.9999999999999991","15","1.8191451456986452"
"2369","chr7:66840000-68630000","-1.88411095042053e-15","0.9999999999999984","37","1.9570303150118042"
"2370","chr7:134110000-134900000","-1.25607396694702e-15","0.999999999999999","16","1.696047796291064"
"2371","chr7:80400000-81070000","-3.14018491736755e-16","0.9999999999999998","14","1.838851993158223"
"2372","chr7:120760000-121210000","-7.850462293418875e-16","0.9999999999999993","10","1.8840520277859225"
"2373","chr7:33210000-33990000","-6.2803698347351e-16","0.9999999999999994","16","1.966751555322674"
"2374","chr7:35110000-35610000","1.0990647210786425e-15","0.9999999999999991","11","1.920956550487717"
"2375","chr7:25240000-25870000","-2.3551386880256623e-15","0.9999999999999981","14","1.8267798973481828"
"2376","chr7:6990000-7590000","-1.570092458683775e-15","0.9999999999999988","13","1.6962880342970221"
"2377","chr7:93400000-94020000","1.4130832128153975e-15","0.9999999999999989","13","1.8365299032912938"
"2378","chr7:79670000-80290000","-1.570092458683775e-16","0.9999999999999999","13","1.6589571979339417"
"2379","chr7:137290000-137710000","1.0990647210786425e-15","0.9999999999999991","10","1.8089242771126628"
"2380","chr7:90790000-91430000","6.2803698347351e-16","0.9999999999999996","14","2.041324711507322"
"2381","chr7:27230000-28080000","2.0411201962889075e-15","0.9999999999999984","18","1.742764866042604"
"2382","chr7:37250000-37910000","2.826166425630795e-15","0.9999999999999978","14","1.7038457075854467"
"2383","chr7:156690000-157190000","1.25607396694702e-15","0.9999999999999989","11","1.9096157186264133"
"2384","chr7:38770000-39570000","-1.0990647210786425e-15","0.9999999999999991","17","2.0362572716815364"
"2385","chr7:137820000-138440000","9.42055475210265e-16","0.9999999999999993","13","1.856252316526874"
