,tad,lambdan,p-value,n,max.lambdan
2033,chr5:59100000-59960000,0.16118904,0.871944513,18,2.187130645
2034,chr5:81610000-82870000,-0.276922758,0.781839417,26,1.971050005
2035,chr5:32140000-32630000,-0.270266766,0.786955031,11,1.673264346
2036,chr5:133340000-134240000,0.587129897,0.55711647,19,2.236087127
2037,chr5:43710000-44380000,-0.225329303,0.821723105,14,1.837569301
2038,chr5:127550000-128180000,-0.340851247,0.733215568,13,1.575034764
2039,chr5:115430000-116330000,0.020012799,0.984033163,19,2.065926543
2040,chr5:90140000-90740000,-0.330717251,0.740858071,13,1.786550952
2041,chr5:62680000-63300000,-0.08203669,0.934617537,13,1.883648328
2042,chr5:64990000-65470000,0.0668893,0.946669831,11,2.07798028
2043,chr5:6860000-7840000,-0.227502297,0.820033183,20,1.820431893
2044,chr5:111510000-112170000,-0.154636456,0.877107928,14,1.861540743
2045,chr5:141030000-141520000,-0.189693441,0.849549361,11,1.683798641
2046,chr5:79980000-80530000,-0.208619988,0.834744906,12,1.821009563
2047,chr5:65570000-66060000,-0.097936099,0.921983035,11,1.840135486
2048,chr5:80710000-81560000,0.163586315,0.870056819,18,2.172649828
2049,chr5:99790000-100390000,-0.09451313,0.924701553,13,1.9329131
2050,chr5:63420000-63910000,-0.461778874,0.644239902,11,1.685663247
2051,chr5:18390000-18970000,-0.261813726,0.793465056,13,1.821845498
2052,chr5:148710000-149760000,0.158890148,0.873755423,22,2.105573758
2053,chr5:130870000-131370000,-0.260825841,0.794226816,11,1.653465132
2054,chr5:105450000-106230000,0.101906112,0.918831199,16,2.104027821
2055,chr5:88010000-89690000,0.431232908,0.666299028,34,2.415025195
2056,chr5:42110000-42800000,-0.164016954,0.869717797,14,1.785347726
2057,chr5:118310000-118780000,-0.098736043,0.92134785,10,1.879664438
2058,chr5:64100000-64800000,-0.682935822,0.494647397,14,2.10675181
2059,chr5:123730000-124830000,0.009777183,0.992199061,23,2.191863185
2060,chr5:910000-1660000,-0.448774236,0.653594526,16,1.869091909
2061,chr5:149820000-150700000,0.192903733,0.847034361,18,1.990690209
2062,chr5:148710000-149390000,0.227466544,0.820060981,14,2.16392095
2063,chr5:137910000-138600000,0.066706911,0.946815033,14,1.863168105
2064,chr5:34480000-34910000,-0.289227394,0.77240737,10,1.537858033
2065,chr5:96080000-96510000,-0.57142568,0.567711126,10,1.619786841
2066,chr5:36720000-37370000,0.101454298,0.919189835,14,2.000046756
2067,chr5:169500000-170060000,-0.48184819,0.629913793,12,1.748146754
2068,chr5:136960000-137480000,-0.49668069,0.619414241,11,1.772064898
2069,chr5:139580000-140100000,0.086220753,0.931290934,11,1.944413414
2070,chr5:32680000-33390000,-0.449687191,0.652936009,15,1.754922137
2071,chr5:57100000-57750000,0.04858748,0.961248047,13,1.746955064
2072,chr5:40900000-41640000,-0.219654263,0.826140428,15,1.862113576
2073,chr5:145920000-146360000,-0.293422145,0.769199501,10,1.650424255
2074,chr5:23280000-23780000,-0.33182407,0.740022108,11,1.790582615
2075,chr5:87420000-87980000,-0.463754301,0.642823788,12,1.694835754
2076,chr5:126860000-127530000,0.069111008,0.944901259,14,2.080782276
2077,chr5:10250000-10760000,-0.451883449,0.651352948,11,1.970495726
2078,chr5:157590000-158090000,-0.456005514,0.648386013,11,1.561601013
2079,chr5:33430000-33970000,-0.447664957,0.654395016,12,1.898234058
2080,chr5:38390000-38810000,-0.3556378,0.722111832,10,1.545817774
2081,chr5:112330000-112940000,-0.00240508,0.998081026,13,1.926628327
2082,chr5:167070000-167650000,-0.186851631,0.851776964,12,1.662910316
2083,chr5:82340000-82760000,-0.186426254,0.852110505,10,1.824522155
2084,chr5:107040000-107690000,-0.377487922,0.705811039,14,1.778817995
2085,chr5:7890000-8690000,0.058859961,0.953063649,17,1.93583168
2086,chr5:66520000-67550000,-0.59583191,0.551287524,21,1.843638258
2087,chr5:168080000-169000000,-0.48856101,0.625152522,19,1.967219563
2088,chr5:76150000-76780000,-0.348299709,0.727615112,13,1.94088152
2089,chr5:153350000-153810000,-0.537460825,0.590949338,10,1.558026288
2090,chr5:67570000-68300000,-0.306494805,0.759227935,15,1.819053535
2091,chr5:174940000-175380000,-0.435672061,0.66307468,10,1.572522038
2092,chr5:132440000-133290000,-0.098079273,0.921869346,18,2.001481069
2093,chr5:36050000-36690000,-0.094890042,0.924402166,13,1.80885712
2094,chr5:31550000-32100000,-0.33509487,0.737553522,11,1.648616397
2095,chr5:170110000-170760000,-0.188682259,0.850341857,14,1.830078852
2096,chr5:168370000-169000000,-0.386105567,0.699418487,13,1.863123602
2097,chr5:78300000-78800000,-0.381766405,0.70263464,10,1.55151434
2098,chr5:60250000-60960000,-0.307961963,0.758111276,15,1.893656344
2099,chr5:123000000-123640000,-0.372239368,0.709714637,13,1.534217412
2100,chr5:77600000-78270000,-0.376086129,0.706852866,14,1.844801527
2101,chr5:73190000-73950000,-0.184498475,0.853622423,16,1.860399093
2102,chr5:4870000-5420000,-0.164066317,0.869678938,12,1.753459392
2103,chr5:75590000-76090000,-0.33196197,0.739917976,11,1.684922554
2104,chr5:1170000-1650000,-0.097044876,0.922690757,10,1.843209132
2105,chr5:76810000-77570000,0.912449008,0.361532401,16,2.479824704
2106,chr5:162970000-163430000,-0.27106622,0.786340102,10,1.629814359
2107,chr5:135600000-136110000,-0.519945427,0.603101612,11,1.775291355
2108,chr5:35060000-35610000,-0.166581088,0.867699676,12,1.723287564
2109,chr5:163470000-163910000,0.0125593,0.989979392,10,1.951888569
2110,chr5:155570000-156040000,-0.292559498,0.769858875,10,1.767136834
2111,chr5:121850000-122340000,-0.337865673,0.735464417,10,1.519842912
2112,chr5:72240000-72780000,-0.149909459,0.880836049,12,1.827516313
2113,chr5:179530000-180090000,-0.003654106,0.997084452,12,1.83403949
2114,chr5:110870000-111480000,-0.20593448,0.836842092,13,1.634066769
2115,chr5:106420000-107010000,-0.467374937,0.640231651,13,2.127258455
2116,chr5:108010000-108500000,0.228871032,0.818969156,10,2.046252549
2117,chr5:75020000-75550000,-0.12971273,0.896793711,11,1.901244245
2118,chr5:174360000-174870000,-0.42313239,0.672198672,11,1.884441603
2119,chr5:105740000-106180000,-0.473584188,0.635796453,10,1.824751436
2120,chr5:123860000-124620000,0.12719663,0.898784773,16,2.1025318
2121,chr5:55560000-56130000,0.0504918,0.959730484,12,1.948476072
2122,chr5:160390000-160960000,-0.135728956,0.892035556,13,1.807852594
2123,chr5:132810000-133290000,-0.451129853,0.651895963,10,1.6055748
2124,chr5:89080000-89560000,-0.424740664,0.671025737,11,1.753122555
2125,chr5:160510000-160960000,-0.229872843,0.81819058,10,1.50455545
2126,chr5:123980000-124540000,0.232037553,0.816508847,12,2.058284236
2127,chr6:117630000-119170000,0.945277802,0.344517068,32,2.404782026
2128,chr6:53940000-55060000,-0.283361646,0.776899626,24,1.867452897
2129,chr6:56460000-57200000,0.615482878,0.538235873,15,2.287550174
2130,chr6:47800000-49370000,0.00606937,0.995157373,32,2.050350913
2131,chr6:20180000-21590000,-0.14585135,0.884038738,29,2.045512561
2132,chr6:142790000-143780000,-0.115134295,0.908338677,21,1.828844901
2133,chr6:33560000-35230000,-0.05507829,0.956076092,34,2.094571418
2134,chr6:33430000-35240000,0.10901787,0.913188317,37,2.177999501
2135,chr6:136910000-138360000,0.973883849,0.330114214,30,2.490294814
2136,chr6:56200000-57200000,0.91077757,0.362412583,20,2.426599845
2137,chr6:148840000-149860000,-0.240126689,0.810232045,22,1.929615247
2138,chr6:149320000-150080000,0.267396971,0.789163531,16,2.103294752
2139,chr6:124070000-125170000,-0.165790269,0.868322005,23,1.766792438
2140,chr6:57570000-58070000,-0.422999185,0.672295856,11,1.690163652
2141,chr6:140330000-141950000,0.096795814,0.922888549,33,2.06734218
2142,chr6:100430000-101280000,0.500616209,0.616641253,18,2.359525287
2143,chr6:100300000-101270000,0.859621189,0.389997891,20,2.474502344
2144,chr6:26600000-27070000,-0.549015735,0.582994652,10,1.728795394
2145,chr6:38850000-41010000,-0.738378338,0.460284574,44,2.725707044
2146,chr6:150130000-151700000,0.081326845,0.935182025,32,2.199434176
2147,chr6:13830000-15640000,1.820637458,0.068661985,37,2.749390926
2148,chr6:53810000-55080000,-0.361840157,0.717471481,26,1.869378327
2149,chr6:8950000-10440000,-0.079040744,0.937000215,30,1.937943888
2150,chr6:18590000-20060000,-0.1878847,0.850967037,31,2.070849839
2151,chr6:158580000-159560000,-0.426330629,0.669866942,21,1.812184556
2152,chr6:137270000-138350000,-0.205995495,0.83679443,22,2.095846561
2153,chr6:100510000-101160000,-0.334272339,0.738174061,14,1.710596194
2154,chr6:87770000-89660000,0.606194171,0.544385823,39,2.546545935
2155,chr6:96940000-97860000,-0.308893705,0.757402385,20,1.78774475
2156,chr6:133240000-134220000,-0.3556595,0.722095578,21,1.950052486
2157,chr6:153330000-154400000,-0.34594101,0.729387048,22,1.921040137
2158,chr6:74440000-75930000,-0.476192453,0.633937275,31,1.76980324
2159,chr6:5110000-6580000,-0.07326686,0.941593763,30,1.964999123
2160,chr6:50760000-51910000,-0.387009209,0.69874939,24,1.935037163
2161,chr6:86410000-87690000,-0.092901784,0.925981588,26,1.853875501
2162,chr6:157720000-158520000,0.531125994,0.595331472,17,2.315288458
2163,chr6:126310000-127470000,-0.115229503,0.908263214,24,2.007790608
2164,chr6:75950000-76550000,0.081100792,0.935361796,12,1.965172334
2165,chr6:7620000-8220000,0.203669283,0.838611948,13,1.892048647
2166,chr6:58140000-58770000,-0.589595532,0.555461848,14,2.184726948
2167,chr6:52950000-53590000,0.47449104,0.635149786,13,2.294175576
2168,chr6:55130000-56150000,-0.532061684,0.594683274,21,1.732923425
2169,chr6:23010000-24260000,-0.045371473,0.963811219,26,1.923659332
2170,chr6:14160000-15630000,0.907865138,0.363949479,30,2.538231785
2171,chr6:84980000-86030000,-0.222446784,0.823966096,22,2.150099106
2172,chr6:25150000-26010000,-0.337926782,0.735418365,18,2.227624616
2173,chr6:33400000-34120000,-0.509495518,0.610404939,15,1.924080404
2174,chr6:37280000-38740000,1.281796753,0.199913954,30,2.500304869
2175,chr6:88520000-89630000,0.047007618,0.962507156,23,2.404327853
2176,chr6:144860000-146040000,-0.011730326,0.990640768,24,1.938611085
2177,chr6:150190000-151180000,-0.281230982,0.778533243,21,1.891771503
2178,chr6:24480000-25120000,-0.370232366,0.711209363,14,1.772514606
2179,chr6:137280000-137970000,-0.280983786,0.778722836,15,1.829946984
2180,chr6:5410000-6580000,0.048897283,0.961001154,24,2.078249478
2181,chr6:156870000-157390000,-0.234879427,0.814302318,11,1.841757526
2182,chr6:75060000-75920000,-0.240349694,0.810059174,18,1.700617355
2183,chr6:122980000-123670000,-0.380453346,0.703608922,15,1.943749192
2184,chr6:165820000-166540000,-0.535715168,0.592155419,15,2.037330807
2185,chr6:44420000-45910000,-0.012350134,0.990146269,31,2.180267184
2186,chr6:164570000-165350000,-0.755950329,0.449678977,16,1.948472432
2187,chr6:142980000-143760000,-0.438755786,0.660838501,17,1.965733959
2188,chr6:50070000-50600000,-0.382986664,0.701729652,11,1.881823386
2189,chr6:132010000-132560000,-0.377506388,0.705797318,12,1.655041506
2190,chr6:151820000-152710000,-0.52813274,0.597407208,19,2.03933395
2191,chr6:82940000-83760000,-0.029769593,0.97625081,18,1.883591128
2192,chr6:134460000-135260000,-0.310978122,0.755817253,17,1.799594952
2193,chr6:135820000-136550000,-0.69895145,0.484582373,15,1.984620357
2194,chr6:31460000-31930000,-0.377515305,0.705790692,10,1.944928975
2195,chr6:3260000-4010000,-0.164920284,0.869006726,16,1.774595622
2196,chr6:790000-1430000,-0.381265171,0.703006495,14,1.637476662
2197,chr6:11580000-12620000,-0.466032225,0.641192434,22,2.092478909
2198,chr6:76620000-77360000,-0.333187704,0.738992599,16,1.719857489
2199,chr6:117080000-117630000,-0.410053704,0.681766553,12,1.678032553
2200,chr6:72240000-72830000,-0.279261209,0.780044373,13,1.769890693
2201,chr6:44570000-45330000,-0.298185435,0.765561638,16,1.975490754
2202,chr6:73310000-73860000,-0.462123293,0.643992907,12,1.772725013
2203,chr6:70990000-71720000,0.654892318,0.512537086,16,2.291855451
2204,chr6:108280000-109410000,-0.019062626,0.984791146,24,1.820807774
2205,chr6:159110000-159560000,-0.364245656,0.715674577,10,1.553253277
2206,chr6:121710000-122380000,-0.227212015,0.820258886,14,1.804017245
2207,chr6:1560000-2720000,-0.462888007,0.643444645,24,1.90084325
2208,chr6:89670000-90500000,0.314714022,0.752978797,17,2.189095867
2209,chr6:79570000-80250000,0.072030281,0.942577809,14,2.129648748
2210,chr6:30410000-31450000,0.338587362,0.734920605,21,2.359021103
2211,chr6:129100000-129690000,-0.105266962,0.916163978,12,1.756287824
2212,chr6:150200000-150710000,-0.580033355,0.561892125,11,2.052524548
2213,chr6:43600000-44350000,-0.43033184,0.666954269,15,2.105656227
2214,chr6:95830000-96340000,-0.140626964,0.888164646,11,1.835335952
2215,chr6:141300000-141910000,-0.446452992,0.655270061,13,1.772184771
2216,chr6:109810000-110760000,0.256083224,0.797886575,20,2.141474321
2217,chr6:125620000-126080000,-0.62650323,0.530984919,10,1.812269082
2218,chr6:128050000-128670000,-0.640443598,0.521884246,13,2.045502877
2219,chr6:34130000-35220000,-0.196297387,0.844377406,23,1.863229111
2220,chr6:147140000-147700000,-0.300499873,0.763795893,12,1.71641997
2221,chr6:149340000-149840000,-0.058911319,0.953022742,11,1.914425781
2222,chr6:129800000-130340000,-0.294781624,0.768160705,11,1.734543174
2223,chr6:161120000-161800000,0.240447245,0.809983556,14,2.183285149
2224,chr6:99760000-100270000,0.077791233,0.93799412,11,2.0470938
2225,chr6:146290000-147070000,-0.5813413,0.561010451,17,2.113914423
2226,chr6:83770000-84250000,-0.266216413,0.790072543,10,1.601640056
2227,chr6:155880000-156680000,-0.645491636,0.518608636,17,1.772725142
2228,chr6:70430000-70870000,-0.356382203,0.721554355,10,1.620443626
2229,chr6:151190000-151680000,-0.180957449,0.856400975,11,1.804824177
2230,chr6:106780000-107330000,-0.512364262,0.608396098,12,1.754536019
2231,chr6:134470000-134950000,-0.564941927,0.572113265,10,1.879723846
2232,chr6:113610000-114210000,-0.246961908,0.804937704,13,1.707594893
2233,chr6:6030000-6550000,-0.390435628,0.696214447,11,1.724603516
2234,chr6:154970000-155610000,-0.322497089,0.747076143,14,1.651275475
2235,chr6:169350000-169890000,-0.230900727,0.817391926,11,1.689980015
2236,chr6:133370000-133890000,-0.440433786,0.65962296,11,1.537840433
2237,chr6:6660000-7240000,-0.33133563,0.740390981,12,1.747609746
2238,chr6:159590000-160070000,-0.207226451,0.835833011,11,1.826302693
2239,chr6:4200000-5030000,0.31714679,0.751132223,17,2.151542913
2240,chr6:147790000-148440000,-0.293110491,0.769437698,14,1.714953443
2241,chr6:46010000-46640000,-0.247563446,0.804472197,13,1.571359377
2242,chr6:15670000-16200000,-0.565132367,0.571983735,11,2.058387399
2243,chr6:108850000-109400000,-0.342814719,0.731737852,11,1.655094076
2244,chr6:135290000-135760000,-0.295882033,0.767320173,11,1.868037098
2245,chr6:20080000-20530000,-0.220095172,0.825797035,10,1.719314601
2246,chr6:30710000-31440000,-0.629144462,0.529254484,15,1.934387003
2247,chr6:90620000-91220000,-0.093504043,0.925503138,13,1.850028972
2248,chr6:139100000-139690000,-0.397718935,0.690837378,12,1.865910146
2249,chr6:88960000-89590000,-0.335424554,0.737304848,13,2.025836018
2250,chr6:110830000-111300000,0.340428913,0.733533548,10,2.149146811
2251,chr6:16300000-16760000,-0.650602873,0.515302875,10,1.784331535
2252,chr6:117660000-118150000,-0.193977906,0.846193182,10,1.605604445
2253,chr6:21600000-22890000,0.344982209,0.730107746,26,2.405013519
2254,chr6:105870000-106760000,0.019069189,0.984785911,19,1.874410387
2255,chr6:64020000-64510000,-0.45820888,0.646802381,11,2.135356236
2256,chr6:105310000-105840000,-0.222205703,0.824153755,11,1.734169718
2257,chr6:36730000-37220000,-0.139674371,0.888917277,11,1.787505904
2258,chr6:143860000-144360000,-0.239676594,0.810580982,11,1.664183692
2259,chr6:20550000-21580000,0.445753824,0.65577508,21,2.240579036
2260,chr6:163820000-164380000,-0.438347487,0.661134407,12,1.598633558
2261,chr6:107430000-108180000,-0.222165021,0.824185423,16,2.073366068
2262,chr6:97920000-98440000,-0.467199617,0.640357068,11,1.741745469
2263,chr6:27130000-27760000,-0.481645198,0.630058013,14,2.134988925
2264,chr6:96970000-97500000,-0.382105824,0.702382872,11,1.572403656
2265,chr6:11640000-12120000,-0.700555559,0.483580421,11,2.109671749
2266,chr6:166640000-167130000,-0.815936661,0.414536363,11,2.204288832
2267,chr6:75090000-75550000,-0.355433278,0.722265022,10,1.52408677
2268,chr6:165830000-166270000,-0.261977514,0.793338779,10,1.661347929
2269,chr6:3270000-3720000,-0.525751302,0.599061014,10,1.764478413
2270,chr6:29030000-29580000,-0.347744784,0.728031861,12,1.715338304
2271,chr6:38820000-39290000,-0.394552052,0.693173506,10,1.743125016
2272,chr6:86460000-86920000,-0.102420027,0.918423288,10,1.839025646
2273,chr6:113060000-113560000,-0.478687112,0.632161236,11,1.599368593
2274,chr6:12640000-13160000,-0.317167578,0.75111645,12,1.678289024
2275,chr6:119450000-120040000,-0.037569626,0.970030825,12,1.711582339
2276,chr6:27870000-28370000,-0.127677879,0.898403896,11,1.874477453
2277,chr6:40420000-40910000,-0.423201457,0.672148284,11,1.917895431
2278,chr6:92030000-92480000,-0.066269604,0.947163182,10,1.791773698
2279,chr6:4210000-4710000,-0.678829766,0.497245731,11,1.977806884
2280,chr6:140440000-141230000,-0.195236897,0.845207495,17,1.75338731
2281,chr6:39330000-39820000,-0.161958733,0.871338351,11,1.831798071
2282,chr6:145540000-145960000,-0.322254145,0.747260169,10,1.74588907
2283,chr6:139690000-140310000,-0.067702862,0.946022171,14,1.753635584
2284,chr6:45390000-45890000,-0.534815508,0.592777438,11,1.765042304
2285,chr6:14720000-15230000,-0.463054849,0.643325053,11,1.754978566
2286,chr7:51460000-54740000,-0.388310418,0.697786329,66,1.908220613
2287,chr7:152590000-154260000,-0.316607308,0.75154159,35,1.946069698
2288,chr7:13400000-14600000,-0.348050262,0.727802437,24,1.83193955
2289,chr7:157510000-158320000,-0.568101063,0.569966346,17,1.845275214
2290,chr7:31170000-32510000,-0.291773021,0.770460174,28,1.86121095
2291,chr7:149500000-150740000,-0.267076431,0.789410314,25,2.005645741
2292,chr7:141520000-142000000,-0.456872686,0.647762557,10,1.846211295
2293,chr7:103070000-104500000,-0.21350276,0.830934837,29,1.838783971
2294,chr7:23580000-24780000,0.041681597,0.966752525,25,2.148746298
2295,chr7:144730000-145820000,-0.293875277,0.768853211,23,1.956810035
2296,chr7:154640000-155570000,0.432144421,0.665636451,20,2.217681273
2297,chr7:36430000-37920000,-0.156841165,0.875370029,31,1.931186128
2298,chr7:121710000-123060000,-0.263619804,0.792072897,28,2.094631379
2299,chr7:140200000-141490000,0.067578636,0.946121063,26,1.980545876
2300,chr7:112150000-113070000,-0.24147642,0.80918589,19,1.899167494
2301,chr7:140360000-141480000,0.133967811,0.893428028,23,2.014070758
2302,chr7:76250000-76970000,-0.080611537,0.935750891,15,1.909003995
2303,chr7:97630000-98470000,-0.132167584,0.89485174,18,1.858457471
2304,chr7:35660000-36400000,0.413340656,0.679357047,15,2.251901081
2305,chr7:132290000-134060000,-0.227969135,0.819670235,37,1.866243883
2306,chr7:3240000-4610000,-0.446014745,0.655586595,29,1.802904107
2307,chr7:350000-810000,-0.266921893,0.7895293,10,1.750704499
2308,chr7:83570000-84640000,0.009358474,0.992533127,22,1.775753757
2309,chr7:77680000-78840000,-0.268174443,0.788565046,24,1.847464988
2310,chr7:89770000-90690000,-0.318469639,0.750128721,19,1.908187994
2311,chr7:20800000-22110000,0.037946025,0.969730717,27,1.951522309
2312,chr7:120620000-121660000,0.190092985,0.849236267,22,2.220423866
2313,chr7:157230000-158350000,-0.355353021,0.722325139,23,1.802115574
2314,chr7:94050000-95330000,-0.204247465,0.838160121,26,1.888102082
2315,chr7:11430000-12430000,-0.504498104,0.613911394,21,1.906498996
2316,chr7:42930000-43910000,0.637944632,0.523509723,21,2.366372353
2317,chr7:97920000-98470000,-0.427612778,0.668933061,12,1.830676743
2318,chr7:15270000-16110000,-0.188480145,0.850500279,18,1.602609689
2319,chr7:155580000-156640000,-0.038035516,0.969659365,22,1.971266507
2320,chr7:132380000-133740000,-0.200495584,0.841093012,28,1.849115551
2321,chr7:23770000-24750000,-0.108577107,0.913537919,20,1.974525909
2322,chr7:117870000-118850000,-0.142267615,0.886868626,20,2.013643518
2323,chr7:130560000-131180000,-0.237369552,0.812370109,13,1.983376736
2324,chr7:115770000-116250000,-0.28689846,0.77419007,10,1.692365837
2325,chr7:101330000-101900000,-0.336444363,0.736535801,12,1.757572687
2326,chr7:137280000-138550000,-0.036462402,0.970913658,26,2.310479864
2327,chr7:149980000-150700000,-0.558729177,0.576346564,15,1.724148385
2328,chr7:76260000-76730000,-0.192485288,0.847362091,10,1.734235575
2329,chr7:47290000-48190000,0.252392639,0.800737589,19,2.137851929
2330,chr7:147950000-148690000,-0.298451374,0.765358684,15,2.138636955
2331,chr7:45920000-47220000,-0.469507326,0.63870705,27,2.001252326
2332,chr7:19740000-20650000,-0.270713806,0.786611158,19,2.157655606
2333,chr7:95530000-96680000,-0.099179749,0.920995554,24,2.017255614
2334,chr7:105260000-105790000,-0.623890998,0.532699172,11,2.07387328
2335,chr7:71250000-71970000,-0.409447669,0.682211163,15,1.766529981
2336,chr7:21200000-22110000,-0.140204787,0.88849819,19,1.711128467
2337,chr7:128030000-129690000,-0.542816575,0.5872561,34,2.032670675
2338,chr7:5960000-6470000,-0.322748465,0.746885745,11,1.816475093
2339,chr7:131350000-132280000,-0.260298849,0.794633261,19,1.763287416
2340,chr7:117030000-117840000,0.084027694,0.933034413,17,2.154547143
2341,chr7:148200000-148690000,-0.286800654,0.774264962,10,1.816272644
2342,chr7:86890000-87840000,-0.451794055,0.651417353,20,1.970134293
2343,chr7:92210000-92700000,-0.524432058,0.599978064,10,1.80255603
2344,chr7:22560000-23210000,-0.496164248,0.619778533,14,1.983863603
2345,chr7:44010000-45180000,0.108487971,0.913608622,24,2.089283434
2346,chr7:154690000-155150000,-0.309235607,0.75714231,10,1.69299251
2347,chr7:81660000-82370000,-0.419606608,0.67477286,15,2.145137097
2348,chr7:25900000-26540000,-0.101273973,0.919332976,13,1.866074206
2349,chr7:31780000-32440000,-0.52703943,0.598166207,14,1.591064356
2350,chr7:130740000-131160000,-0.25191678,0.801105389,10,1.856319132
2351,chr7:85510000-86100000,-0.301548862,0.762995996,12,1.621449952
2352,chr7:12550000-13300000,-0.579648561,0.562151638,15,1.896812146
2353,chr7:78900000-79640000,-0.44831708,0.653924376,15,1.722045474
2354,chr7:123720000-124480000,-0.457317999,0.647442494,16,1.696425887
2355,chr7:1580000-2430000,-0.543220355,0.586978093,18,2.155910281
2356,chr7:157220000-159120000,0.063186712,0.949617826,39,2.172301014
2357,chr7:127290000-127950000,0.065326119,0.947914347,14,2.084204527
2358,chr7:39590000-40170000,0.126537008,0.899306857,13,1.917699455
2359,chr7:70480000-71120000,-0.161690516,0.871549573,14,1.746346045
2360,chr7:17710000-18380000,-0.219037136,0.826621119,14,1.768226398
2361,chr7:96710000-97480000,-0.54405039,0.586406798,16,1.910607922
2362,chr7:40830000-41760000,-0.002181482,0.998259431,20,1.933881847
2363,chr7:23270000-23760000,-0.201707607,0.840145315,11,1.785896349
2364,chr7:98490000-98950000,0.624694345,0.532171686,10,2.275459002
2365,chr7:91560000-92120000,-0.00867877,0.99307543,12,1.832388472
2366,chr7:83000000-83550000,-0.433939117,0.664332653,11,1.573341409
2367,chr7:84660000-85200000,-0.189687054,0.849554366,11,1.733925946
2368,chr7:115770000-116480000,-0.478549358,0.632259253,15,1.819145146
2369,chr7:66840000-68630000,-0.303983788,0.761140243,37,1.957030315
2370,chr7:134110000-134900000,-0.404667971,0.685721588,16,1.696047796
2371,chr7:80400000-81070000,-0.326501716,0.744044791,14,1.838851993
2372,chr7:120760000-121210000,-0.005921568,0.9952753,10,1.884052028
2373,chr7:33210000-33990000,-0.088631832,0.929374509,16,1.966751555
2374,chr7:35110000-35610000,-0.717429018,0.47310942,11,1.92095655
2375,chr7:25240000-25870000,-0.154209936,0.877444208,14,1.826779897
2376,chr7:6990000-7590000,-0.23632361,0.813181567,13,1.696288034
2377,chr7:93400000-94020000,-0.50717023,0.612035381,13,1.836529903
2378,chr7:79670000-80290000,-0.197389078,0.843523076,13,1.658957198
2379,chr7:137290000-137710000,-0.158731967,0.873880051,10,1.808924277
2380,chr7:90790000-91430000,0.28031123,0.779238736,14,2.041324712
2381,chr7:27230000-28080000,-0.466759161,0.640672198,18,1.742764866
2382,chr7:37250000-37910000,-0.399543456,0.689492811,14,1.703845708
2383,chr7:156690000-157190000,-0.086702345,0.930908112,11,1.909615719
2384,chr7:38770000-39570000,-0.404125888,0.686120149,17,2.036257272
2385,chr7:137820000-138440000,-0.168733426,0.866006325,13,1.856252317
2386,chr7:45190000-45900000,0.373839069,0.70852405,15,2.21491777
2387,chr7:131440000-131960000,-0.389568262,0.696855825,12,1.787047085
2388,chr7:151820000-152520000,0.732350121,0.463954895,15,2.447434826
2389,chr7:31170000-31770000,-0.288634695,0.772860942,13,1.525063085
2390,chr7:124670000-125350000,-0.492945591,0.622051032,14,1.644466069
2391,chr7:110720000-111220000,-0.464780922,0.642088351,11,1.957731139
2392,chr7:144160000-144670000,-0.232621174,0.816055584,11,1.794983783
2393,chr7:83600000-84140000,-0.035394031,0.971765544,11,1.920286648
2394,chr7:41990000-42880000,-0.214520189,0.830141425,19,1.750887447
2395,chr7:125630000-126440000,-0.279678441,0.77972422,17,1.901010868
2396,chr7:17000000-17610000,-0.442559656,0.658084271,13,2.006640942
2397,chr7:111390000-112110000,-0.541384195,0.588242799,16,1.704226763
2398,chr7:44610000-45170000,0.064007901,0.948963936,12,2.074189791
2399,chr7:4640000-5170000,-0.527703744,0.597704974,12,2.014314656
2400,chr7:36460000-37230000,-0.243969627,0.807254344,16,1.676696991
2401,chr7:7620000-8270000,-0.224918208,0.822042905,14,1.842578295
2402,chr7:87850000-88470000,-0.12979225,0.896730795,13,1.731566724
2403,chr7:104560000-105220000,0.010834875,0.99135519,14,2.092949242
2404,chr7:48410000-48970000,-0.368920606,0.712186904,12,1.754932032
2405,chr7:28940000-29490000,-0.228842351,0.818991449,12,1.835937321
2406,chr7:30170000-30630000,-0.326440374,0.744091195,10,1.6364639
2407,chr7:37930000-38400000,-0.309981322,0.75657516,10,1.611083309
2408,chr7:128050000-128850000,-0.587824558,0.556650059,16,1.712265389
2409,chr7:25900000-26400000,0.247070938,0.804853325,10,2.103107614
2410,chr7:46460000-47140000,-0.141407155,0.887548302,14,1.925171024
2411,chr7:54830000-55320000,-0.356847915,0.721205664,11,1.676205373
2412,chr7:155600000-156260000,-0.407256401,0.683819681,14,1.730501378
2413,chr7:103130000-103790000,-0.205266398,0.837363995,14,1.709455434
2414,chr7:128950000-129680000,-0.340875402,0.733197384,15,1.746771794
2415,chr7:20780000-21240000,-0.397105487,0.691289674,10,1.745438658
2416,chr7:55680000-56180000,-0.710375897,0.477471066,11,2.07994343
2417,chr7:42920000-43480000,-0.444637085,0.656582042,12,1.870897579
2418,chr7:28400000-28900000,-0.465329501,0.641695512,10,1.932738398
2419,chr7:47300000-47870000,-0.315122438,0.752668693,12,1.890964105
2420,chr7:158390000-159120000,-0.104228043,0.91698838,16,1.805937625
2421,chr7:16140000-16630000,-0.625357017,0.531736766,11,1.720235772
2422,chr7:103860000-104500000,-0.385783081,0.699657326,13,1.682041044
