,tad,lambdan,p-value,n,max.lambdan
2564,chr8:67570000-68410000,0.163567589,0.870071561,18,2.306239595
1657,chr3:132430000-133380000,0.163286975,0.870292489,20,1.992384609
320,chr12:57130000-57590000,0.162499121,0.870912821,10,1.661520513
820,chr17:32740000-33240000,-0.162365181,0.871018289,11,1.690527198
1940,chr4:182540000-183240000,-0.162019857,0.871290217,15,1.73280252
769,chr17:66760000-67260000,0.161713464,0.871531501,11,1.679720256
405,chr13:80190000-81510000,-0.161224254,0.871916779,28,2.049913208
1537,chr2:42060000-42570000,-0.160951644,0.872131486,11,1.743670444
464,chr13:78710000-79390000,-0.16079728,0.872253067,14,1.678225384
400,chr13:26700000-27450000,0.160613283,0.872397992,15,1.647744576
1190,chr20:22290000-23320000,0.160430493,0.872541971,22,1.703105961
1174,chr20:40570000-41710000,0.160284081,0.872657298,24,1.912561773
1401,chr2:129440000-130620000,0.160259622,0.872676564,25,2.016959876
2001,chr5:94950000-96020000,-0.159822307,0.873021052,22,1.7035291
2602,chr9:128150000-129360000,0.159782164,0.873052675,25,1.955061203
2092,chr5:132440000-133290000,0.159645845,0.873160063,18,2.001481069
1701,chr3:129850000-130360000,-0.158969969,0.873692534,11,1.670599666
1947,chr4:24470000-25060000,-0.158897332,0.873749762,13,1.856211734
1412,chr2:164000000-165370000,0.158631926,0.873958874,28,1.906031627
519,chr14:78300000-79310000,-0.158323816,0.874201642,21,1.879745125
66,chr10:32120000-32660000,0.158239331,0.874268213,12,1.743436129
588,chr15:39000000-40050000,-0.158187957,0.874308693,21,1.906205008
565,chr14:51750000-52240000,-0.157877726,0.87455315,10,1.847826581
596,chr15:59220000-59810000,-0.156922363,0.875306035,13,1.801439114
15,chr10:57590000-58680000,0.156644969,0.87552466,23,2.174893177
2610,chr9:4680000-5760000,-0.156624901,0.875540476,23,1.860180075
501,chr14:38410000-39150000,0.156257178,0.875830309,15,1.694283639
641,chr15:73080000-73510000,-0.155806311,0.876185696,10,1.528782255
763,chr17:64190000-65050000,-0.154599929,0.877136726,18,2.240999342
1163,chr1:59220000-59750000,0.154171291,0.877474678,11,1.632736724
2400,chr7:36460000-37230000,0.154031667,0.877584767,16,1.676696991
2427,chr7:106810000-107520000,-0.15395485,0.877645335,15,1.791092833
2493,chr8:134480000-135900000,-0.153909554,0.877681051,29,2.291486313
91,chr10:120290000-120720000,0.15378726,0.877777479,10,1.753482695
1112,chr1:99600000-100160000,-0.153660063,0.877877776,12,1.859425752
1726,chr3:121240000-122100000,0.153390899,0.878090021,18,1.905653084
2441,chr8:83160000-85520000,0.153228857,0.878217801,48,1.885204349
1944,chr4:77330000-77960000,0.153201251,0.878239571,14,1.626938352
234,chr11:45850000-46360000,-0.153113509,0.878308763,11,1.819243095
1480,chr2:10950000-11800000,0.152756765,0.878590094,17,1.942474218
441,chr13:21510000-22110000,0.15275308,0.878593,13,1.798972399
991,chr1:94400000-95530000,-0.15216204,0.879059133,23,1.785046271
934,chr19:56920000-57600000,-0.152078502,0.87912502,14,1.76397087
827,chr18:32790000-34410000,0.15194324,0.879231704,34,2.111724719
1660,chr3:85840000-86660000,0.151670002,0.879447218,18,1.836939048
1316,chrX:112310000-113330000,0.151534855,0.879553818,21,1.776316181
473,chr14:19360000-20720000,0.151397353,0.879662277,28,2.243807584
2478,chr8:70560000-71590000,-0.151361153,0.879690832,21,2.090524035
2394,chr7:41990000-42880000,0.151354242,0.879696283,19,1.750887447
911,chr19:36790000-37380000,-0.15108651,0.879907474,13,1.800843938
960,chr1:163350000-165040000,0.151079786,0.879912778,34,1.841092457
954,chr1:68990000-70220000,0.150762417,0.880163134,26,1.793687471
236,chr11:67770000-68230000,-0.150667238,0.880238218,10,1.688645
194,chr11:8990000-9540000,0.150517817,0.880356095,12,1.774279567
1646,chr3:107230000-108300000,0.150476576,0.88038863,22,1.977833892
2401,chr7:7620000-8270000,0.149675239,0.881020845,14,1.842578295
1499,chr2:228920000-229570000,-0.149197612,0.881397705,14,1.711128801
419,chr13:40260000-41330000,-0.149078004,0.881492082,22,2.182354355
347,chr12:25580000-26180000,-0.148383575,0.882040062,13,1.699913865
611,chr15:68590000-69240000,0.148223324,0.882166526,14,1.832235703
656,chr16:19570000-20670000,-0.147955577,0.882377827,23,2.114132926
63,chr10:15910000-16850000,0.147838498,0.882470226,19,1.784883078
666,chr16:14000000-14770000,0.147593809,0.882663341,16,1.673769842
1366,chrX:108710000-109380000,0.147390621,0.882823708,14,1.661081909
2672,chr9:116470000-117070000,-0.147182765,0.882987764,13,1.610581752
2499,chr8:97340000-98560000,-0.147057804,0.883086395,26,1.787602708
2177,chr6:150190000-151180000,-0.14666283,0.883398159,21,1.891771503
2543,chr8:17960000-18670000,-0.146474804,0.883546579,15,1.847475332
1399,chr2:164140000-165280000,0.146355366,0.88364086,24,1.840317241
2200,chr6:72240000-72830000,0.146316246,0.883671741,13,1.769890693
1533,chr2:228170000-228750000,-0.146279268,0.883700932,12,1.952608851
1294,chr22:26250000-26740000,0.145942554,0.883966738,10,1.6594733
2561,chr8:59620000-60220000,-0.145576055,0.884256072,13,1.828647644
1361,chrX:12050000-12780000,-0.14522189,0.884535683,15,1.553426086
778,chr17:48480000-49300000,-0.145181146,0.884567852,17,1.852186052
631,chr15:95790000-96890000,0.145111432,0.884622893,23,2.335245337
2599,chr9:4380000-5770000,-0.144567017,0.88505274,29,1.955191719
1931,chr4:173320000-173770000,-0.1442472,0.885305271,10,1.574820179
1913,chr4:112530000-112970000,0.144150927,0.885381291,10,1.626787074
1504,chr2:203230000-204320000,0.144088498,0.885430587,23,1.989256117
2419,chr7:47300000-47870000,-0.144032667,0.885474674,12,1.890964105
1760,chr3:51420000-51940000,-0.143618051,0.885802086,11,1.97577559
2534,chr8:73220000-73820000,-0.14360096,0.885815583,13,1.780937515
1317,chrX:21970000-23650000,0.14313957,0.886179954,34,1.902336419
2506,chr8:19180000-20040000,0.143103586,0.886208373,18,1.971510783
582,chr15:27120000-28280000,-0.142730903,0.88650271,24,1.840816648
1666,chr3:42930000-44330000,-0.142692559,0.886532994,29,1.880849544
2376,chr7:6990000-7590000,0.142511425,0.886676055,13,1.696288034
467,chr13:32440000-32870000,0.142138292,0.886970773,10,1.731873725
2687,chr9:135280000-135800000,-0.141852254,0.887196709,11,1.729062542
2464,chr8:61320000-62530000,0.141799554,0.887238336,25,2.181620376
222,chr11:64540000-65090000,-0.141732401,0.887291381,12,1.831551853
331,chr12:55560000-56020000,-0.141478186,0.887492192,10,1.569847018
1056,chr1:52500000-53660000,-0.14147631,0.887493674,24,1.952165089
800,chr17:41470000-41910000,-0.141407962,0.887547665,10,1.937666132
1633,chr3:135840000-136470000,-0.14042554,0.88832378,14,1.658342653
2571,chr8:9220000-9700000,-0.140423703,0.888325231,10,1.657872156
1788,chr3:96010000-96520000,0.140375219,0.888363536,11,1.669704735
2035,chr5:32140000-32630000,0.140310085,0.888414996,11,1.673264346
2111,chr5:121850000-122340000,0.140125153,0.888561107,10,1.519842912
164,chr11:124490000-125300000,-0.139740052,0.88886538,17,2.04689094
2366,chr7:83000000-83550000,-0.139676733,0.888915411,11,1.573341409
2414,chr7:128950000-129680000,-0.13857295,0.88978762,15,1.746771794
2563,chr8:133190000-133670000,-0.138339748,0.889971913,11,1.560163988
939,chr19:17530000-18100000,0.138306699,0.889998031,12,1.80069138
1074,chr1:237080000-237660000,0.138139425,0.890130228,13,1.775036319
1589,chr2:237210000-237980000,0.137438371,0.890684303,16,1.888841297
2341,chr7:148200000-148690000,-0.137273492,0.890814623,10,1.816272644
50,chr10:115430000-115920000,0.137162152,0.890902626,11,1.714411908
836,chr18:56030000-56810000,0.137151417,0.890911112,17,1.785523161
2452,chr8:20260000-21760000,-0.136628193,0.89132469,31,1.923410255
433,chr13:89080000-89720000,0.136435501,0.891477011,14,1.87015589
1279,chr22:24240000-24660000,0.136348359,0.891545896,10,1.793125719
660,chr16:72130000-74300000,-0.136206485,0.891658049,44,2.343041447
256,chr12:13010000-14230000,0.136086736,0.891752713,25,2.29693305
2652,chr9:71190000-71630000,-0.13525101,0.892413417,10,1.72293447
1224,chr20:10660000-11530000,0.135151374,0.892492192,18,1.855826801
1079,chr1:169870000-170640000,-0.13508707,0.892543033,16,2.018942826
2034,chr5:81610000-82870000,-0.134920651,0.892674612,26,1.971050005
1001,chr1:45190000-45770000,0.134802369,0.892768132,13,1.754011918
1586,chr2:62130000-62650000,0.13478067,0.892785289,11,1.534790757
918,chr19:14690000-15170000,0.134757349,0.892803729,11,1.5543093
1341,chrX:78740000-79560000,-0.134588435,0.892937286,18,1.781537418
2154,chr6:87770000-89660000,0.134044132,0.893367677,39,2.546545935
54,chr10:4860000-5420000,0.133999348,0.89340309,12,1.634164847
2,chr10:127610000-128300000,-0.133877377,0.89349954,14,1.803739065
1388,chrX:117960000-118480000,0.133660156,0.893671314,11,1.555568
2027,chr5:163990000-164690000,0.133440693,0.893844865,15,1.864221599
805,chr17:36990000-37410000,0.133354046,0.893913387,10,1.596954124
21,chr10:19190000-19960000,0.132973245,0.89421454,17,1.840949743
471,chr13:44470000-45020000,-0.132878351,0.894289588,12,1.713723817
2472,chr8:20870000-21750000,0.132815332,0.894339429,18,1.946009013
2475,chr8:131970000-132880000,-0.132413478,0.894657254,19,1.761293347
96,chr10:103890000-104390000,-0.132164518,0.894854165,11,1.782392
1602,chr2:180990000-181410000,0.131881771,0.895077807,10,1.523913587
862,chr18:13180000-13720000,-0.131107455,0.895690304,12,1.653841725
1215,chr20:24070000-24810000,-0.130786982,0.895943822,16,1.570153213
2405,chr7:28940000-29490000,0.130665153,0.8960402,12,1.835937321
1043,chr1:166810000-167520000,0.130635837,0.896063392,15,1.946032909
1621,chr3:79540000-81280000,0.130439291,0.896218882,36,2.09362761
2178,chr6:24480000-25120000,-0.130282176,0.896343181,14,1.772514606
504,chr14:91310000-91760000,-0.129705834,0.896799167,10,1.737112095
957,chr1:210010000-211420000,-0.129102812,0.897276297,29,2.057053147
1596,chr2:71210000-71740000,-0.128981881,0.897371986,11,1.744461571
2582,chr8:139170000-139710000,-0.128581356,0.89768892,12,1.581411514
1271,chr22:24210000-24970000,0.128564413,0.897702327,16,1.776625916
1664,chr3:171560000-172410000,-0.12845771,0.897786764,18,1.912301622
438,chr13:30700000-31430000,-0.12831356,0.897900835,15,1.728491243
209,chr11:94880000-95500000,-0.127505498,0.898540322,13,1.722334219
88,chr10:79800000-80990000,-0.127409646,0.898616182,24,1.747213969
1415,chr2:166190000-167020000,-0.126988904,0.898949181,18,1.762160665
638,chr15:35320000-35780000,-0.126979422,0.898956686,10,1.658814726
221,chr11:78350000-78840000,0.126549128,0.899297263,10,1.621470986
2237,chr6:6660000-7240000,-0.126150509,0.899612786,12,1.747609746
172,chr11:115190000-116140000,0.126045803,0.899695668,20,1.814466142
877,chr18:25200000-25780000,0.125869349,0.899835345,12,1.66894525
53,chr10:116030000-116900000,-0.125371665,0.900229319,18,2.017770464
1157,chr1:203000000-203750000,0.124998081,0.90052507,15,1.751517247
705,chr16:53050000-53550000,-0.124901944,0.900601179,10,1.541599003
1918,chr4:38170000-38720000,-0.124670013,0.900784798,12,1.632696523
703,chr16:68400000-69330000,0.124144905,0.901200544,19,1.99300645
804,chr17:27920000-28410000,0.123762398,0.901503405,11,1.785242402
1047,chr1:198050000-198680000,-0.122874781,0.902206256,13,1.795034109
2680,chr9:113390000-114080000,0.122748169,0.902306519,15,1.844496605
1623,chr3:20380000-22010000,0.122720206,0.902328663,34,1.859091308
821,chr18:68270000-70250000,0.12241121,0.902573361,40,1.912459029
1610,chr2:6210000-6660000,-0.122068936,0.902844423,10,1.583782368
339,chr12:103270000-103950000,0.121951193,0.902937672,14,1.803902046
212,chr11:27720000-28400000,-0.121918585,0.902963496,14,2.442128448
1715,chr3:111810000-112270000,0.121733669,0.903109948,10,1.814127602
35,chr10:7880000-9340000,-0.121114291,0.90360051,30,1.997136479
1579,chr2:215510000-216170000,-0.120719007,0.903913604,14,1.803627053
2548,chr8:27130000-27620000,0.120570268,0.90403142,11,1.795571643
1508,chr2:700000-1780000,0.12018026,0.904340355,22,1.890504089
1779,chr3:132440000-133120000,0.119714358,0.904709426,15,1.864938435
255,chr12:128970000-130490000,0.118993856,0.905280223,31,2.07140961
601,chr15:37480000-38160000,-0.118718952,0.905498021,15,1.736186658
816,chr17:64190000-64670000,-0.118545113,0.905635752,11,1.881381319
2320,chr7:132380000-133740000,0.118237723,0.905879301,28,1.849115551
1421,chr2:37360000-38760000,0.117998917,0.906068516,29,2.049862247
1030,chr1:213410000-214330000,0.117338079,0.906592151,19,1.767086248
297,chr12:70240000-70990000,0.117158359,0.906734565,16,1.824855307
2267,chr6:75090000-75550000,0.116599476,0.907177453,10,1.52408677
1419,chr2:62660000-64100000,0.116474231,0.907276708,29,2.07481955
150,chr11:61480000-62090000,-0.115921595,0.907714681,13,1.684875945
2106,chr5:162970000-163430000,0.115385299,0.908139731,10,1.629814359
284,chr12:44330000-45350000,-0.114835433,0.908575563,21,1.739738791
2621,chr9:86220000-86950000,-0.11475979,0.908635521,15,1.932823925
1937,chr4:4990000-5840000,-0.114669035,0.908707458,18,1.731717249
1337,chrX:106100000-107330000,-0.114564772,0.908790104,25,1.836954873
2617,chr9:117160000-118300000,-0.114183326,0.90909247,23,1.888007658
2681,chr9:134650000-135110000,-0.113576742,0.909573325,10,1.681161461
1945,chr4:102080000-102650000,0.113441086,0.909680868,12,1.696295466
687,chr16:50940000-52020000,-0.113414659,0.909701819,23,1.997424126
465,chr13:107290000-107770000,-0.113301525,0.909791508,11,1.708435099
406,chr13:73360000-74270000,0.113096282,0.909954222,19,2.159339008
2688,chr9:37900000-38390000,0.11306399,0.909979824,10,1.752254426
1903,chr4:8130000-8590000,-0.112897555,0.910111775,10,1.652846856
2531,chr8:36690000-37590000,-0.112553327,0.91038469,19,1.869650546
444,chr13:77580000-78140000,-0.112551203,0.910386373,12,2.113559565
2199,chr6:117080000-117630000,-0.11226151,0.910616059,12,1.678032553
270,chr12:48240000-49060000,0.112061078,0.910774979,18,1.936271139
986,chr1:2710000-3340000,0.112058011,0.91077741,13,1.916442762
2253,chr6:21600000-22890000,0.11197594,0.910842484,26,2.405013519
2486,chr8:37620000-38630000,-0.111670651,0.911084551,21,2.005424466
2324,chr7:115770000-116250000,0.111424665,0.911279602,10,1.692365837
1354,chrX:136290000-137140000,-0.111391473,0.911305922,18,1.860670799
1300,chr22:39930000-40420000,0.111141964,0.911503772,11,1.751869128
2371,chr7:80400000-81070000,-0.111043082,0.911582183,14,1.838851993
2539,chr8:137850000-138330000,0.111013904,0.911605321,10,1.728243465
162,chr11:41520000-42530000,-0.110438796,0.912061387,21,1.848808416
238,chr11:115630000-116090000,-0.110251891,0.91220961,10,1.820004867
1296,chr22:30910000-31710000,-0.110219723,0.912235121,17,1.825539118
2152,chr6:137270000-138350000,-0.110093406,0.912335297,22,2.095846561
371,chr12:130510000-131230000,0.109711653,0.912638059,15,1.811429048
1310,chrX:22070000-23430000,0.108987906,0.913212083,28,1.83309283
106,chr10:74990000-75490000,-0.108541096,0.913566483,11,1.698533105
2663,chr9:131020000-131790000,-0.108525693,0.913578701,16,1.578997341
737,chr17:60700000-61690000,-0.107928064,0.914052755,20,1.741409124
1252,chr21:39050000-39790000,0.10772636,0.914212759,15,1.744854512
1105,chr1:185720000-186240000,0.10721687,0.914616933,11,1.862484732
2335,chr7:71250000-71970000,-0.106805629,0.914943182,15,1.766529981
2323,chr7:130560000-131180000,-0.106545726,0.915149378,13,1.983376736
6,chr10:132020000-133370000,0.106486627,0.915196265,28,1.794407281
1304,chrX:51220000-51910000,0.106445099,0.915229213,15,1.747845312
1076,chr1:159210000-159720000,0.106310851,0.915335723,11,1.684850276
1654,chr3:151640000-152670000,0.106108544,0.915496232,22,2.285845246
337,chr12:3980000-4420000,-0.106068559,0.915527957,10,1.766441696
147,chr11:31360000-32240000,0.105227183,0.916195542,18,1.912866456
1708,chr3:14200000-14980000,-0.104820096,0.916518563,16,1.884068378
2395,chr7:125630000-126440000,-0.104783107,0.916547915,17,1.901010868
140,chr11:20670000-22160000,-0.104685046,0.916625729,31,1.930362723
926,chr19:46400000-47080000,-0.10394208,0.917215313,14,1.704987333
1055,chr1:78030000-78460000,0.103556835,0.917521044,10,1.511015234
1872,chr4:159590000-160370000,0.103193204,0.917809633,17,2.141102285
547,chr14:23560000-24020000,-0.102995506,0.917966538,10,1.600406467
1181,chr20:37720000-39580000,-0.102652335,0.918238905,38,1.88601515
968,chr1:89360000-90470000,-0.102597489,0.918282436,23,1.945547895
2422,chr7:103860000-104500000,-0.102369192,0.918463637,13,1.682041044
2626,chr9:71990000-72550000,-0.101972425,0.918778563,12,1.72588724
2574,chr8:53870000-54470000,-0.101848534,0.918876901,13,1.548150878
693,chr16:77240000-78110000,0.101817327,0.918901672,19,1.810446903
2037,chr5:43710000-44380000,0.101651768,0.919033087,14,1.837569301
1160,chr1:220450000-220960000,0.100956518,0.919584977,11,1.70616556
2072,chr5:40900000-41640000,0.100636214,0.919839248,15,1.862113576
231,chr11:32320000-32810000,-0.100494329,0.919951885,11,1.472118198
699,chr16:83920000-85040000,0.100476372,0.91996614,23,2.105728433
2023,chr5:71620000-72180000,-0.100475986,0.919966447,12,1.690466975
2305,chr7:132290000-134060000,0.100347215,0.920068675,37,1.866243883
1038,chr1:93840000-94340000,0.100002336,0.920342471,11,1.612875307
885,chr18:49180000-49820000,-0.099126344,0.921037956,14,1.741186153
2638,chr9:117420000-118310000,0.099022496,0.921120409,19,1.898391384
2022,chr5:158710000-159410000,-0.098995882,0.92114154,15,1.78650016
1369,chrX:23680000-24270000,-0.098830217,0.921273076,13,1.745521307
1214,chr20:15680000-16470000,-0.098229807,0.921749815,17,2.008297522
2325,chr7:101330000-101900000,-0.097699474,0.922170933,12,1.757572687
1246,chr21:18750000-19330000,-0.0976851,0.922182348,12,1.769771029
545,chr14:80630000-81330000,-0.097577069,0.922268134,15,1.720556833
2559,chr8:88780000-89330000,0.097100117,0.922646888,12,1.762565515
76,chr10:24880000-25360000,-0.096856682,0.92284021,11,1.72865375
552,chr14:53250000-53790000,-0.096845616,0.922848998,11,1.721535315
1248,chr21:33990000-34900000,0.096468031,0.923148863,19,1.68129395
2322,chr7:117870000-118850000,0.096463415,0.923152529,20,2.013643518
1706,chr3:50700000-51410000,0.096460383,0.923154937,15,1.629881724
1333,chrX:64750000-65960000,-0.09635446,0.923239059,25,1.929152532
520,chr14:46940000-47610000,-0.096255732,0.923317469,15,1.688034926
2339,chr7:131350000-132280000,0.096147412,0.923403497,19,1.763287416
1836,chr4:21780000-22760000,0.095507556,0.923911689,21,2.190261767
847,chr18:43820000-44550000,-0.095480869,0.923932885,15,1.98336857
1985,chr5:137080000-137860000,0.094947476,0.924356546,17,1.867327567
129,chr11:72420000-73000000,0.094626081,0.924611833,12,1.655662868
246,chr12:97180000-98850000,0.094608074,0.924626137,34,2.191784764
1384,chrX:17780000-18360000,-0.09433497,0.924843072,13,1.629554039
1562,chr2:188740000-189310000,-0.093898622,0.925189689,13,1.905087796
1614,chr2:101980000-102460000,-0.093571367,0.925449656,11,1.622120013
103,chr10:53230000-53730000,0.093403227,0.925583227,11,1.651054607
1990,chr5:94980000-95670000,-0.093075694,0.925843427,15,1.660676515
2029,chr5:162950000-163950000,-0.092101828,0.926617136,20,1.708442559
2131,chr6:20180000-21590000,-0.092093325,0.926623892,29,2.045512561
642,chr15:36040000-36680000,-0.091481234,0.927110217,14,1.713737059
1674,chr3:182560000-183140000,0.091440512,0.927142573,12,1.847104128
2198,chr6:76620000-77360000,0.091299649,0.927254497,16,1.719857489
2219,chr6:34130000-35220000,0.09126089,0.927285294,23,1.863229111
783,chr17:20330000-20790000,-0.090983946,0.927505348,10,1.620195691
1356,chrX:18400000-19360000,-0.090781293,0.927666374,20,1.774437098
916,chr19:1270000-1840000,0.090675612,0.92775035,12,1.84119685
1257,chr21:37780000-38310000,0.089547313,0.928646954,12,1.775593062
1775,chr3:114930000-115520000,-0.089344813,0.928807881,13,1.715573012
1383,chrX:39550000-40360000,0.089279066,0.92886013,17,1.938429848
1942,chr4:162160000-162640000,0.088755133,0.929276516,10,1.627272591
1830,chr4:90100000-91220000,0.088737283,0.929290702,23,1.906457454
1013,chr1:114490000-115280000,-0.088599739,0.929400016,17,1.890021739
1839,chr4:70510000-71420000,0.088391441,0.929565564,19,1.741962839
1446,chr2:231690000-232330000,0.088134276,0.929769954,14,1.756876792
1939,chr4:120500000-120970000,-0.087429993,0.930329729,10,1.628645772
1981,chr5:125670000-126840000,-0.08718166,0.930527117,24,1.814593811
1938,chr4:37590000-38040000,0.087030143,0.930647552,10,1.536304422
1117,chr1:24970000-25550000,0.086478167,0.931086311,12,1.761291951
2159,chr6:5110000-6580000,0.086434258,0.931121215,30,1.964999123
976,chr1:231900000-233400000,0.086395441,0.931152071,30,1.772658277
1932,chr4:5980000-6560000,0.086039067,0.931435361,13,1.759191763
1639,chr3:64510000-65730000,-0.085734565,0.931677424,25,1.84475476
1866,chr4:79870000-80500000,-0.085668175,0.931730201,13,1.665483515
1607,chr2:205140000-205560000,0.085371775,0.931965832,10,1.708231733
1975,chr5:120140000-121280000,-0.085003437,0.932258658,24,1.890246021
2185,chr6:44420000-45910000,0.084869488,0.932365149,31,2.180267184
646,chr15:46860000-47330000,-0.084701937,0.932498356,10,1.546487848
902,chr19:5970000-6920000,0.084635284,0.932551347,20,1.88362676
653,chr16:87990000-88630000,0.084603635,0.932576509,14,1.761285175
445,chr13:30040000-30680000,-0.084441317,0.932705558,14,1.868836967
1340,chrX:26660000-27340000,-0.084402304,0.932736576,14,1.730040682
273,chr12:131300000-132400000,-0.084057226,0.933010933,22,2.093436763
2222,chr6:129800000-130340000,0.083981541,0.933071108,11,1.734543174
1364,chrX:40490000-40990000,-0.083957142,0.933090507,11,1.691212526
762,chr17:4010000-4830000,0.083851479,0.933174518,17,1.888556624
2490,chr8:145750000-146300000,0.083823551,0.933196723,11,1.595280556
739,chr17:19890000-20890000,0.083653478,0.933331946,21,2.094271364
1928,chr4:72640000-73160000,-0.083644802,0.933338845,12,1.59279373
1144,chr1:117110000-117600000,-0.083366068,0.933560468,10,1.759591261
1040,chr1:99210000-100160000,0.083275942,0.933632129,20,1.703823021
2525,chr8:55640000-56380000,0.083219655,0.933676885,16,1.854137112
1767,chr3:62600000-63230000,-0.082797328,0.934012694,13,1.732356036
1242,chr21:35020000-36010000,-0.082732618,0.934064149,21,1.694029076
2240,chr6:147790000-148440000,0.082554505,0.934205777,14,1.714953443
2436,chr7:151000000-151470000,0.082487525,0.934259038,10,1.71339024
58,chr10:78900000-79470000,-0.081933889,0.934699286,12,1.788762699
2623,chr9:32340000-32980000,0.08180362,0.934802877,14,1.757358916
2098,chr5:60250000-60960000,-0.081621934,0.934947359,15,1.893656344
71,chr10:26010000-26560000,0.081502594,0.935042262,12,1.608285243
1176,chr20:62140000-62750000,-0.081493187,0.935049743,13,1.941413777
1451,chr2:170790000-171750000,0.081468475,0.935069395,20,1.926017116
2011,chr5:156580000-157190000,0.08134594,0.93516684,13,1.68254259
973,chr1:178270000-179810000,0.081212459,0.935272992,32,1.858367253
617,chr15:62630000-63390000,-0.080998507,0.93544314,16,1.907882221
73,chr10:96890000-97370000,0.080378825,0.935935968,11,1.699300514
2234,chr6:154970000-155610000,0.08029278,0.936004401,14,1.651275475
654,chr16:63380000-65230000,0.080216143,0.936065351,38,1.915456234
929,chr19:1870000-2830000,-0.07963022,0.936531359,20,2.004025923
1564,chr2:225940000-226520000,-0.079428701,0.93669164,13,1.640534239
2555,chr8:49030000-49840000,-0.079017176,0.937018961,17,1.854247429
2407,chr7:37930000-38400000,0.078954031,0.937069187,10,1.611083309
1139,chr1:228790000-229360000,-0.07806648,0.937775171,13,1.854560332
930,chr19:38370000-38860000,0.077453066,0.938263127,11,1.688594681
1311,chrX:150950000-151650000,-0.077345675,0.938348556,14,1.755474671
1220,chr20:24080000-24920000,-0.077090099,0.938551869,18,1.779141779
1229,chr20:31440000-31900000,0.077025257,0.938603452,10,1.660968105
2448,chr8:46890000-47610000,0.076521146,0.939004491,16,2.00385497
2103,chr5:75590000-76090000,0.07599183,0.939425598,11,1.684922554
850,chr18:13800000-14430000,0.075609003,0.939730173,13,1.902969873
1212,chr20:46310000-47230000,0.07558842,0.939746549,19,1.756969087
1011,chr1:60610000-61250000,-0.075418218,0.939881964,13,1.612112177
2515,chr8:96310000-97230000,-0.075341959,0.939942638,19,1.878491332
1923,chr4:89450000-90060000,0.075338303,0.939945547,13,1.742944099
1914,chr4:179700000-180300000,0.075135315,0.94010705,12,1.757402285
46,chr10:68740000-69340000,0.074237976,0.940821029,13,1.598466747
1759,chr3:188970000-189660000,0.0738982,0.941091388,15,1.926732185
713,chr16:19080000-19520000,-0.073325686,0.941546952,10,1.742903248
2630,chr9:127350000-128140000,0.072987569,0.94181601,16,1.830413149
938,chr19:5040000-5590000,-0.072819551,0.941949713,12,1.82491231
1472,chr2:212580000-213440000,0.072726023,0.94202414,18,1.867123468
619,chr15:56760000-57610000,0.072600729,0.942123846,18,1.694372282
2568,chr8:90240000-90680000,-0.072280826,0.942378423,10,1.540022764
1543,chr2:46200000-47130000,0.071584837,0.942932308,19,2.07895289
2392,chr7:144160000-144670000,0.071334651,0.943131418,11,1.794983783
1468,chr2:44220000-45190000,-0.070752549,0.943594697,20,1.992093638
2282,chr6:145540000-145960000,-0.070701372,0.943635429,10,1.74588907
2411,chr7:54830000-55320000,-0.070675003,0.943656416,11,1.676205373
113,chr10:109140000-109570000,-0.070619756,0.943700387,10,1.629473185
1805,chr3:27750000-28380000,0.070384497,0.94388763,13,1.627254861
399,chr13:51700000-52410000,0.070164846,0.944062454,15,1.728384503
2300,chr7:112150000-113070000,-0.070095183,0.944117901,19,1.899167494
1585,chr2:23990000-24430000,-0.06996155,0.944224263,10,1.939142123
841,chr18:31390000-32390000,0.069900471,0.944272878,21,1.803427767
1926,chr4:123990000-124610000,0.069365087,0.944699018,14,1.711329
1351,chrX:76770000-77350000,-0.06924647,0.944793435,12,1.751862731
1397,chr2:133010000-134410000,0.069209273,0.944823042,29,1.946356259
175,chr11:9170000-9770000,-0.069184784,0.944842534,13,1.828599424
201,chr11:33820000-34520000,0.069001406,0.9449885,15,1.98670859
2485,chr8:69450000-70530000,0.068893473,0.945074414,22,1.871179387
1235,chr20:6790000-7260000,-0.068612794,0.945297835,11,1.635446099
2313,chr7:157230000-158350000,-0.068570878,0.9453312,23,1.802115574
637,chr15:54320000-54920000,0.068392592,0.945473119,13,1.930613338
710,chr16:30960000-31460000,-0.068255733,0.945582062,11,1.792554932
348,chr12:93160000-93820000,0.068184404,0.945638842,14,1.921522102
135,chr11:26300000-27180000,-0.068108034,0.945699635,18,1.67107329
385,chr13:53740000-58030000,0.068070458,0.945729547,87,2.035074353
2150,chr6:18590000-20060000,-0.06785697,0.945899493,31,2.070849839
128,chr11:126290000-127660000,0.067752859,0.94598237,29,1.819193847
2153,chr6:100510000-101160000,-0.067636148,0.946075279,14,1.710596194
253,chr12:37850000-38680000,-0.067420803,0.946246709,17,1.833383331
1233,chr20:33410000-33860000,0.067412152,0.946253595,10,1.817291388
196,chr11:30370000-30950000,-0.067240377,0.946390342,12,1.537752428
1875,chr4:179510000-180250000,0.067079366,0.94651852,15,1.851215839
412,chr13:36510000-37380000,-0.066799641,0.946741209,18,1.746941947
2545,chr8:48210000-48660000,-0.066771233,0.946763825,10,1.566548723
2677,chr9:101920000-102550000,0.066714911,0.946808664,13,1.646399512
2080,chr5:38390000-38810000,0.06667494,0.946840485,10,1.545817774
416,chr13:41890000-42820000,-0.066544916,0.946943999,20,1.944007763
